 "Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.404418417E1,-1.787482131E-1,-1.301977875E0,-1.752059698E0
7.406902317E1,5.043299514E-1,-3.917649105E-1,-2.169412901E0
7.409385517E1,1.044886327E0,5.062444029E-1,-1.857204330E0
7.411869417E1,2.399059957E-1,4.211345977E-1,-5.719185019E-1
7.414352617E1,2.453468299E-1,3.002681185E-1,-8.820385209E-1
7.416836517E1,-5.648767000E-1,1.274613344E0,-7.710150985E-1
7.419319817E1,-1.174885134E0,1.306566769E0,-9.203377104E-1
7.421803617E1,-6.308806551E-1,1.277291515E0,-3.406120062E-1
7.424286917E1,-5.931859946E-1,9.991298184E-1,-6.295474899E-1
7.426770817E1,-2.053998220E-1,-1.110722467E-2,-7.616266628E-1
7.429254017E1,2.587316912E-1,-4.092410687E-1,-1.571345651E-1
7.431737917E1,6.924799025E-2,-5.140657116E-1,6.161082494E-1
7.434221117E1,-6.633841574E-2,2.759056945E-1,7.502492968E-1
7.436705017E1,7.201313853E-2,1.183496475E0,2.323297584E-1
7.439188217E1,5.461299419E-2,1.461970851E0,4.047232175E-1
7.441672117E1,-2.661360204E-1,1.788274867E0,6.511166990E-1
7.444155417E1,5.003170073E-2,2.083761132E0,2.858984399E-1
7.446639217E1,4.065235752E-1,1.573659102E0,-6.290585896E-1
7.449122517E1,1.071046185E-1,1.287574867E0,-2.376530635E-1
7.451606417E1,-4.922016567E-1,1.216401535E0,-5.281075077E-1
7.454089604E1,-5.450704265E-1,1.017736536E0,-3.931423683E-1
7.456573504E1,7.741181427E-1,6.542785808E-2,7.010531632E-1
7.459056704E1,8.068859392E-1,-8.511834218E-1,1.006898575E0
7.461540604E1,-1.228733897E-2,-8.539798526E-1,2.354680614E0
7.464023904E1,1.748563063E-1,6.279748812E-2,2.372678344E0
7.466507704E1,1.933621591E-1,1.809907957E0,2.563700008E-1
7.468991004E1,-6.072514719E-1,3.152088655E0,-1.701307036E0
7.471474804E1,-6.890107495E-1,4.073793737E0,-4.861405499E0
7.473958104E1,2.266608828E-1,2.039314107E0,-2.993559237E0
7.476442004E1,1.487159779E0,-2.418209589E0,2.736044351E0
7.478925204E1,2.790051574E-1,-2.878527548E0,1.165881884E0
7.481409104E1,-8.953905648E-1,-6.008253819E-1,-3.084968466E0
7.483892304E1,-1.325870767E0,-1.292271935E-1,-1.525890128E0
7.486376204E1,-3.444173741E-1,3.812625072E-1,-2.057781661E0
7.488859504E1,-3.297706836E-1,8.249666995E-1,-2.395318909E0
7.491343304E1,-4.544140255E-1,3.117762429E-1,-7.227939150E-1
7.493826604E1,-4.872759622E-1,-2.437684106E-1,-3.447907189E-1
7.496310504E1,-3.026489586E-1,6.792136665E-2,-7.813397464E-1
7.498793704E1,3.174307197E-1,2.676772917E-1,-6.175083652E-1
7.501277604E1,-2.317117077E-1,-1.029680278E0,-1.604674780E-1
7.503760804E1,-2.446972042E-1,-1.745009710E0,-7.032650918E-2
7.506244704E1,-3.176622695E-1,-1.100429394E0,-7.463611177E-1
7.508728004E1,1.960518783E-1,-1.039047883E0,-1.022688835E0
7.511211804E1,-2.424980664E-1,-1.321605223E0,4.272200873E-1
7.513695104E1,-7.114453465E-1,-1.057665125E0,6.707224131E-2
7.516178904E1,8.206391752E-2,-9.000815666E-1,2.471527424E-1
7.518662204E1,2.090742123E-1,-9.782469993E-1,8.754293400E-1
7.521146104E1,9.326297271E-1,1.951215863E-2,8.778237748E-1
7.523629304E1,5.917306226E-1,7.497423432E-1,-1.292050472E-1
7.526113204E1,4.907755208E-1,-1.436390014E0,-4.333371520E-3
7.528596404E1,9.876765847E-2,-3.666418515E0,5.473482093E-1
7.531080304E1,1.415412104E-1,-4.250525537E0,9.366670834E-1
7.533563604E1,4.621457988E-1,-3.816198159E0,8.363402648E-1
7.536047404E1,3.700293481E-2,-2.719542924E0,-3.479375441E-1
7.538530704E1,-5.848683304E-1,-1.651048024E0,-1.945454163E0
7.541014604E1,-9.458420956E-1,3.909655961E-1,-3.001670494E0
7.543497804E1,-6.303754556E-1,1.818828761E0,-3.632694698E0
7.545981704E1,3.351781887E-1,1.664953142E0,-4.575188971E0
7.548464904E1,4.876080841E-1,8.663759498E-1,-4.211073496E0
7.550948804E1,-7.055396587E-1,2.997773910E-1,-3.254033983E0
7.553432004E1,-9.610705841E-1,1.063933486E0,-2.812337651E0
7.555915904E1,-1.078823567E0,2.123568684E0,-1.943553526E0
7.558399204E1,-5.971773040E-1,2.070168402E0,-7.717550636E-1
7.560883004E1,-2.926812100E-1,1.691519089E0,8.371096122E-1
7.563366304E1,-4.658628738E-1,1.419426218E0,1.234628037E0
7.565850204E1,-2.497567999E-1,9.599031875E-1,1.288596522E0
7.568333404E1,1.911174130E-1,3.765616382E-1,7.020144454E-1
7.570817304E1,-2.398925471E-1,-7.188806659E-1,-5.807790801E-2
7.573300504E1,-3.646949333E-1,-8.291465816E-1,-4.397822455E-2
7.575784404E1,-3.397091961E-1,-9.635211521E-1,-9.222158360E-1
7.578267704E1,-6.885189986E-1,-4.108250794E-1,-8.917636831E-1
7.580751504E1,-7.092380226E-1,-4.333026534E-1,2.740763931E-1
7.583234804E1,-1.236651027E0,-1.038196802E-1,1.970928289E-1
7.585718604E1,-1.813268936E0,2.135249082E0,-1.346805261E0
7.588201904E1,-1.924702249E0,3.656663020E0,-1.228354998E0
7.590685804E1,-1.388120225E0,3.693406923E0,-1.840615779E0
7.593169004E1,1.660030371E-1,3.072213935E0,-3.270036643E0
7.595652904E1,4.568043673E0,1.810564745E-1,-2.115702279E0
7.598136104E1,3.307502092E0,-2.492647860E0,4.211297737E0
7.600620004E1,7.685334671E-1,1.523182136E-1,-5.252179599E-1
7.603103304E1,-3.933223164E-1,1.534059711E0,-2.803874391E0
7.605587104E1,-5.978625977E-1,1.590336238E0,-1.365975065E0
7.608070404E1,-1.186265570E-1,-3.697471469E-1,-1.651021712E0
7.610554204E1,-3.091908234E-1,3.861969360E-1,-7.181231591E-1
7.613037504E1,-5.961417621E-1,4.629971534E-1,-7.177164853E-1
7.615521404E1,-4.531212062E-1,-6.250509810E-1,-7.048967573E-1
7.618004604E1,-4.096828258E-1,-1.019072624E0,-2.460859179E-2
7.620488504E1,-1.792393792E-1,-1.713527132E0,-3.718218121E-1
7.622971704E1,-2.469963294E-1,-1.842581613E0,-5.076619872E-1
7.625455604E1,-3.472427487E-1,-1.112811677E0,-2.787227368E-1
7.627938904E1,-5.032429540E-1,-5.275814044E-1,-4.938906249E-1
7.630422704E1,-4.083297801E-1,4.769825238E-1,-9.572345182E-1
7.632906004E1,-2.402001107E-1,6.672769412E-1,-5.509927788E-1
7.635389804E1,2.921263093E-1,-6.167204529E-2,-5.069009721E-1
7.637873104E1,-2.196880782E-1,2.525798357E-1,-4.509817100E-1
7.640357004E1,4.691747367E-2,4.159139112E-1,-3.774950731E-1
7.642840204E1,-1.526479965E-1,4.036184592E-1,-3.909907392E-1
7.645324104E1,-1.122584714E0,7.822312275E-1,-1.076494913E0
7.647807304E1,-2.520149946E-1,-6.196550974E-1,-1.417414483E0
7.650291204E1,-6.753651023E-2,-1.330589909E0,-1.612711778E-1
7.652774504E1,-1.845311093E-1,-3.476367049E-1,5.708212718E-1
7.655258338E1,2.098448753E-2,4.466680728E-1,4.413896450E-1
7.657741637E1,-3.113817751E-2,1.671849786E-1,-1.684720239E-1
7.660225538E1,2.259820211E-1,-9.164200759E-1,-5.195368052E-2
7.662708738E1,-7.277269185E-2,-1.300700843E0,7.703735858E-2
7.665192637E1,7.823808432E-2,-1.049235048E0,2.791481218E-1
7.667675838E1,-8.263168216E-2,-2.053594762E-1,5.329830623E-1
7.670159738E1,8.945889115E-2,3.737605295E-1,2.030992350E-1
7.672642938E1,-2.660494816E-1,7.308439229E-1,-7.363194019E-2
7.675126838E1,-3.513942719E-1,-5.053989686E-1,-5.653225502E-1
7.677610137E1,-7.820732796E-1,-1.306018739E-1,-3.025387385E-1
7.680093938E1,-3.728137922E-1,8.369701561E-1,-1.125027680E0
7.682577238E1,-4.045092094E-1,3.829511100E-1,-6.668655896E-1
7.685061138E1,-2.382079643E-1,9.059743175E-1,-1.536283700E0
7.687544338E1,-3.381795645E-2,4.886426027E-1,-9.313933334E-1
7.690028237E1,6.833032823E-1,-2.629537902E0,1.168607271E0
7.692511438E1,8.847193962E-1,-3.426867152E0,1.334650362E0
7.694995338E1,9.799553365E-1,-2.868205458E0,6.337633324E-1
7.697478538E1,1.329265076E-1,-2.494753150E0,-1.723174453E-2
7.699962438E1,1.528321838E-1,-1.971014097E0,1.538110077E-2
7.702445737E1,1.609112817E-1,-2.751966319E0,1.589957339E-1
7.704929538E1,2.471483570E-1,-4.556573482E0,8.067613935E-1
7.707412838E1,9.355252683E-2,-5.721794046E0,1.210848580E0
7.709896738E1,-2.722258955E-1,-6.683214294E0,2.375029070E0
7.712379938E1,-1.700686061E-1,-6.160634013E0,2.778341647E0
7.714863837E1,3.268902867E0,-1.704628547E0,9.987114501E-1
7.717347038E1,3.110360293E0,9.852324486E-1,-1.566803242E0
7.719830938E1,2.621096277E0,2.613171546E0,-1.584534777E0
7.722314137E1,2.102947601E0,2.758945556E0,-3.757084563E-2
7.724798038E1,1.696264397E0,1.874356991E0,-1.084102945E0
7.727281337E1,1.059769830E0,7.155673411E-1,-1.290452282E0
7.729765138E1,1.164537317E-1,4.392641822E-1,-1.788048141E0
7.732248438E1,-4.136647797E-1,1.845989078E0,-1.004479144E0
7.734732337E1,-1.737171518E0,2.602188428E0,-4.128999639E-1
7.737215538E1,-2.231303925E0,2.198428247E0,-1.016826124E0
7.739699438E1,-2.086646733E0,2.110794564E0,-1.378396890E0
7.742182638E1,-1.756621696E0,2.167803455E0,-5.062799613E-1
7.744666538E1,-1.704273328E0,1.342556382E0,-1.858280218E-1
7.747149737E1,-1.712748283E0,4.373866412E-1,5.906998316E-1
7.749633638E1,-1.383665816E0,-7.075797522E-1,1.179536594E0
7.752116937E1,-1.341201582E0,-8.111301407E-1,6.456799579E-1
7.754600717E1,-1.109493967E0,-9.019923636E-1,7.289010394E-1
7.757084017E1,-7.268644542E-1,-1.635265074E0,8.625952864E-1
7.759567917E1,-4.992914057E-1,-2.634044936E0,7.900863039E-1
7.762051117E1,-8.672034770E-1,-1.890564742E0,5.685353760E-1
7.764535017E1,-2.208593339E0,-7.167449704E-1,-4.102931289E-1
7.767018217E1,-2.384383446E-1,7.867960757E-1,6.118526459E-2
7.769502117E1,1.008030509E1,-4.095704716E0,2.173866141E-1
7.771985317E1,6.500757776E0,-1.260611748E0,7.503739156E-1
7.774469217E1,-2.271229883E0,9.218433684E0,-6.047409698E-2
7.776952517E1,-2.660934527E0,1.222512694E1,-3.877801208E0
7.779436317E1,1.812519908E-1,2.958065176E0,-3.597637424E0
7.781919617E1,1.230503849E0,-1.627091543E0,2.467934310E-1
7.784403517E1,7.130521613E-1,-1.887033170E0,5.740290543E-1
7.786886717E1,2.281963617E-1,-1.563598675E0,1.838453771E0
7.789370617E1,-2.629527962E-1,-5.618645069E-1,-1.273915333E0
7.791853817E1,-2.837636214E-1,-5.701122969E-2,-1.884612569E0
7.794337717E1,-8.756322384E-2,-2.274626092E-1,-3.429277959E-1
7.796820917E1,-3.117875719E-1,-2.795453670E-1,-1.094295300E0
7.799304817E1,-3.087183684E-1,6.575135529E-1,-5.145093691E-1
7.801788117E1,-3.165553916E-1,9.090873751E-1,-9.878365061E-1
7.804271917E1,-3.712654495E-1,1.977677438E-1,-3.879615891E-1
7.806755217E1,-9.281618696E-1,-3.013506209E-1,-1.872766694E-1
7.809239117E1,-3.292181218E-1,-6.992164797E-1,-4.143775553E-2
7.811722317E1,-6.235663730E-1,-9.414038397E-1,-8.361956924E-2
7.814206217E1,-1.835212952E-1,-1.145662431E0,-9.325431883E-3
7.816689417E1,1.460388887E-1,-9.135883424E-1,-1.443969905E-3
7.819173317E1,2.929279625E-1,-1.069422268E0,1.981881586E-1
7.821656517E1,1.377931452E-1,-1.515894020E0,8.305651161E-1
7.824140417E1,-2.810581148E-2,-2.112434124E0,7.330744895E-1
7.826623717E1,-3.019391066E-1,-2.700640045E0,5.271045640E-1
7.829107517E1,2.972724438E-1,-2.539353957E0,-1.911785164E-1
7.831590817E1,1.202333719E-1,-2.121905151E0,2.539241105E-2
7.834074617E1,-6.567709565E-2,-2.235780846E0,-1.792338243E-1
7.836557917E1,2.001852751E-1,-2.996275268E0,-3.435382453E-1
7.839041817E1,2.382094846E0,-5.016166679E0,6.476767820E-1
7.841525017E1,1.995956419E0,-6.067138789E0,1.159706055E0
7.844008917E1,2.257253868E0,-5.828472403E0,3.543933380E0
7.846492117E1,1.663488414E0,-3.937384627E0,4.153864046E0
7.848976017E1,1.121199508E0,-6.448470220E-1,2.717903949E0
7.851459317E1,4.142185110E-1,7.541651040E-2,7.719108188E-1
7.853943125E1,2.186586758E0,2.581203648E-1,1.315062189E-1
7.856426425E1,3.095918255E0,1.694198283E0,-2.663428657E-1
7.858910225E1,1.475142581E0,1.542552792E0,-8.917951119E-1
7.861393525E1,1.535431468E0,4.273976965E-1,-2.439539062E0
7.863877425E1,1.980450187E0,8.873442113E-1,-3.415297852E0
7.866360625E1,9.425454354E-1,1.987661851E0,-3.470523634E0
7.868844525E1,-2.804412335E-1,3.381093102E0,-1.653684973E0
7.871327725E1,-5.475712806E-1,3.720891468E0,-2.112334721E0
7.873811625E1,-7.002923673E-1,2.991793670E0,-1.693278809E0
7.876294825E1,-1.020635585E0,3.458732139E0,-1.459633427E0
7.878778725E1,-1.750429494E0,5.055499730E0,-1.200735090E0
7.881262025E1,-2.189262444E0,5.679191818E0,-1.353404721E0
7.883745825E1,-2.024870900E0,4.671835259E0,-1.219209952E0
7.886229125E1,-1.727883216E0,4.179840302E0,-1.752637111E-2
7.888713025E1,-1.469312907E0,1.440524726E0,1.676973263E0
7.891196225E1,-1.032201378E0,-4.133841133E-1,2.103845880E0
7.893680125E1,2.834753537E-1,-2.839398565E0,3.383885440E0
7.896163325E1,3.060409284E-1,-5.714237689E0,2.447807171E0
7.898647225E1,2.232700825E-2,-6.739775580E0,3.169473012E-1
7.901130425E1,-6.680619299E-1,-4.929269453E0,3.645551848E-1
7.903614325E1,-1.259656312E0,-1.116186398E0,-5.219900045E-1
7.906097625E1,-1.566961409E0,2.197345635E-1,-3.127686177E0
7.908581425E1,9.153138996E0,7.116982970E0,6.428106122E0
7.911064725E1,5.196430491E0,-7.198972628E0,5.168852098E0
7.913548525E1,6.678216094E-1,2.741524654E0,-3.809308093E0
7.916031825E1,-2.621714913E0,1.341975636E1,-2.511181779E0
7.918515725E1,-3.378149321E0,9.974030771E0,-4.100064107E0
7.920998925E1,-1.648201454E-1,1.879386766E0,-2.329849974E0
7.923482825E1,2.387291851E0,-3.971258132E0,1.084774863E0
7.925966025E1,1.004725311E0,-2.047308128E0,9.041029161E-1
7.928449925E1,-1.699932940E0,3.695298497E-1,-2.390137983E0
7.930933125E1,-1.389673246E0,6.124097393E-1,-2.408242717E0
7.933417025E1,4.709136987E-1,-1.495598627E-1,-1.376589516E-1
7.935900325E1,1.892299318E-1,-4.171660924E-1,-1.836008173E-1
7.938384125E1,-5.220335662E-1,-3.792516498E-1,1.138236541E-1
7.940867425E1,-1.714374393E-1,-3.349666657E-1,-2.396142197E-1
7.943351225E1,-2.780105460E-1,-2.492855144E-1,-3.009500501E-1
7.945834525E1,-9.082848448E-1,-4.094901600E-1,-2.990353793E-2
7.948318425E1,-3.385602182E-1,-1.004724434E0,-1.811069798E-1
7.950801625E1,7.253880322E-2,-4.465296400E-1,1.299426734E-1
7.953285525E1,-7.880526423E-2,3.797815537E-1,-1.562112898E-2
7.955768787E1,-4.518202007E-2,2.188981193E-1,2.214627081E-1
7.958252688E1,1.065234053E-1,-5.967779392E-1,3.912176111E-1
7.960735887E1,-4.414250207E-1,-1.625929263E0,6.780466354E-1
7.963219788E1,-1.332761711E-1,-3.283318593E0,5.470026389E-1
7.965703088E1,3.872330260E-1,-3.720323119E0,3.587065074E-1
7.968186887E1,6.126133686E-1,-3.944408888E0,7.759413046E-1
7.970670188E1,6.030859154E-1,-3.686705722E0,7.113605618E-1
7.973154088E1,7.775557208E-1,-3.791748027E0,1.152659575E0
7.975637288E1,1.666116153E0,-5.246903071E0,1.161064655E0
7.978121188E1,2.653395712E0,-7.846727178E0,2.727178510E0
7.980604387E1,2.815195186E0,-8.117845026E0,3.878431537E0
7.983088288E1,2.683543956E0,-4.385869576E0,4.524612894E0
7.985571488E1,1.330840901E0,-4.772731670E-1,1.942701294E0
7.988055388E1,2.206151542E0,2.135468645E0,-1.622973057E0
7.990538688E1,5.100516273E0,1.949295930E0,-2.296598028E0
7.993022487E1,2.872454630E0,1.806608519E0,-6.967634265E-1
7.995505788E1,1.123044305E0,7.850774328E-1,-1.957570617E0
7.997989588E1,1.619143131E0,1.669805161E0,-2.192201840E0
8.000472888E1,1.105512013E0,3.150940262E0,-3.242201557E0
8.002956788E1,2.266322315E-2,4.226718307E0,-3.045731603E0
8.005439987E1,-9.934273213E-1,5.004284552E0,-2.696767434E0
8.007923888E1,-1.794552584E0,5.055768117E0,-2.598476908E0
8.010407088E1,-1.702530858E0,5.285438561E0,-2.534503691E0
8.012890987E1,-2.078673470E0,6.534172275E0,-2.977027988E0
8.015374188E1,-2.184328564E0,7.237511626E0,-1.984174279E0
8.017858088E1,-2.154009581E0,5.758566016E0,5.757425809E-1
8.020341388E1,-2.045404567E0,3.323296591E0,1.243279431E0
8.022825188E1,-9.539451671E-1,-1.379448512E0,2.109918652E0
8.025308488E1,-6.579813302E-2,-3.388373762E0,1.498193475E0
8.027792288E1,1.986012059E0,-5.892456729E0,2.192973818E0
8.030275587E1,1.804769424E0,-6.847913402E0,2.839930662E0
8.032759488E1,-5.517976481E-1,-4.949097946E0,4.252586389E-1
8.035242688E1,-1.387102810E0,-2.255695293E0,-1.472637780E0
8.037726587E1,-2.141542733E0,1.366092887E0,-2.447382371E0
8.040209788E1,3.270993247E0,5.380639418E0,-5.256648333E-1
8.042693688E1,5.743052183E0,-3.329384420E0,5.585999479E0
8.045176888E1,4.783927553E0,-6.352583485E0,-2.883929790E0
8.047660788E1,-1.101782075E0,9.110872983E0,-4.977011092E-1
8.050144087E1,-2.878936268E0,1.412696891E1,-3.529589868E0
8.052627888E1,-4.567342007E-1,5.433925095E0,-3.874293755E0
8.055111113E1,8.484573036E-1,-2.835344106E-1,-7.015651600E-1
8.057595012E1,6.008481860E-1,-2.100761766E0,-6.503553915E-1
8.060078213E1,-1.890328807E-1,-1.491032244E0,1.815981460E-1
8.062562112E1,-8.536929005E-1,-1.304453878E-1,-1.537709835E0
8.065045313E1,-8.821916449E-1,-1.065469404E-1,-1.874969048E0
8.067529213E1,1.903613681E-1,-4.600983962E-1,-6.546776533E-1
8.070012412E1,-5.180282235E-2,2.127567887E-2,1.259045863E-1
8.072496313E1,-7.016571075E-1,1.003200138E0,-7.442379937E-1
8.074979513E1,-6.155387306E-1,9.139795212E-1,-9.686857054E-1
8.077463413E1,-4.622539723E-1,2.483571958E-2,-3.084409180E-1
8.079946713E1,-5.980824530E-2,-9.086865485E-1,3.230139336E-1
8.082430512E1,-2.655249864E-1,-1.132255424E0,2.519223163E-1
8.084913813E1,1.155637854E-1,-9.901704222E-1,3.145921889E-1
8.087397713E1,9.097624362E-2,-6.618431237E-1,3.664312640E-1
8.089880913E1,-2.212878764E-2,-3.817402613E-1,7.152021825E-2
8.092364813E1,-3.537828594E-1,-8.228368512E-1,1.411851150E-1
8.094848012E1,-3.208022243E-1,-1.210682592E0,3.110803512E-1
8.097331913E1,1.142557633E-1,-1.386493968E0,-6.709416837E-2
8.099815113E1,2.977039683E-1,-1.643092741E0,-8.838154167E-2
8.102299012E1,7.699356294E-1,-2.153211875E0,3.024671102E-1
8.104782213E1,4.691811687E-1,-2.784199095E0,2.988906607E-1
8.107266113E1,2.900043547E-1,-3.639832687E0,3.667803428E-1
8.109749413E1,1.151550066E0,-4.508501768E0,5.128122148E-1
8.112233213E1,2.461049214E0,-6.578452654E0,2.036196372E0
8.114716513E1,1.980039128E0,-7.369751086E0,2.990970382E0
8.117200413E1,2.616843597E0,-7.515377746E0,4.846309158E0
8.119683612E1,2.867840592E0,-4.781617318E0,3.916331728E0
8.122167513E1,-3.239942193E-3,5.382116060E-1,4.912118693E-1
8.124650713E1,7.874825388E-1,1.844514995E0,-1.477018222E0
8.127134612E1,4.352593657E0,2.339727091E0,-1.823659000E0
8.129617813E1,2.223445852E0,1.672189802E0,-1.446251489E0
8.132101713E1,1.336560647E0,-8.713389203E-1,-2.199548281E0
8.134584913E1,1.740057119E0,1.121582793E0,-1.918051625E0
8.137068813E1,7.518425900E-1,2.991710932E0,-3.382732369E0
8.139552112E1,-9.253160298E-2,4.495736712E0,-2.860691786E0
8.142035913E1,-1.328904303E0,4.595957696E0,-2.744219928E0
8.144519212E1,-1.315393142E0,4.332947012E0,-1.670468820E0
8.147003012E1,-1.749421434E0,5.072574184E0,-2.086478333E0
8.149486313E1,-1.700120051E0,6.245762456E0,-2.589101483E0
8.151970212E1,-1.893250076E0,5.963551855E0,-1.053628426E0
8.154453413E1,-1.797656870E0,4.957465897E0,3.524702326E-1
8.156937304E1,-1.661157714E0,1.552410028E0,9.828538013E-1
8.159420504E1,-1.011444347E0,1.104395780E-1,2.052415963E0
8.161904404E1,2.548391998E-2,-1.103519867E0,1.229810954E0
8.164387604E1,7.130802280E-1,-2.934116735E0,1.120503178E0
8.166871504E1,1.081656543E0,-5.077524437E0,1.040922500E0
8.169354804E1,5.552650470E-1,-4.774660008E0,1.863191733E0
8.171838604E1,-2.617085087E-1,-2.509923751E0,6.673954935E-1
8.174321904E1,-7.787766194E-1,-9.679103646E-1,5.416430810E-1
8.176805704E1,-1.990205097E-1,8.785508761E-1,-1.086482981E0
8.179289004E1,5.678253924E0,1.831801686E0,-5.191542511E-1
8.181772904E1,4.504504319E0,-5.929317577E0,1.144633541E0
8.184256104E1,1.672517100E0,-6.173127759E-1,-1.007559603E0
8.186740004E1,-2.739486607E0,1.226886528E1,-2.881482146E0
8.189223204E1,-3.155173938E0,1.289091079E1,-3.813785598E0
8.191707104E1,1.328724208E0,2.666148489E0,-2.643904511E0
8.194190304E1,1.881905308E0,-1.030529366E0,-5.509044859E-1
8.196674204E1,3.959366065E-1,-2.580480056E-1,1.011851898E-1
8.199157504E1,-7.465578765E-1,8.027439179E-1,7.131030321E-2
8.201641304E1,-7.234017330E-1,-1.015692057E-1,-2.498214701E0
8.204124604E1,-2.627329409E-2,-6.259178308E-1,-1.397100964E0
8.206608404E1,-6.973330915E-2,-2.369902086E-1,-4.613076004E-1
8.209091704E1,-2.758915150E-1,-9.546771654E-1,-3.327273282E-1
8.211575604E1,-1.103246802E-1,-8.744765362E-1,-7.009028167E-2
8.214058804E1,-4.831098211E-1,-4.219506131E-1,-8.559069487E-1
8.216542704E1,-5.807682627E-1,-1.178401942E0,-6.888897121E-2
8.219025904E1,-3.869915360E-1,-1.716472082E0,-2.619435668E-1
8.221509804E1,-2.003373027E-1,-9.956545258E-1,-3.495515218E-1
8.223993004E1,-1.060708308E-1,-1.829155236E-1,-1.428685284E-1
8.226476904E1,-4.718703032E-4,-1.597044529E-1,5.279597193E-2
8.228960204E1,1.121402407E-1,-4.906541180E-1,6.112126681E-1
8.231444004E1,-8.566872597E-2,-2.012292662E0,1.063589816E0
8.233927304E1,5.387039781E-2,-3.111974709E0,8.639708439E-1
8.236411104E1,2.440902632E-1,-2.906268493E0,9.969914916E-1
8.238894404E1,-1.716935474E-1,-2.863983184E0,3.154166463E-1
8.241378304E1,-1.621152234E-1,-2.172089464E0,1.157742852E-1
8.243861504E1,4.300019002E-1,-1.733327704E0,9.380191058E-2
8.246345404E1,7.982688975E-1,-3.858922595E0,1.408936313E-1
8.248828604E1,1.168228664E0,-5.282074074E0,1.026376089E0
8.251312504E1,1.747039279E0,-5.855672480E0,2.460810355E0
8.253795704E1,2.435573480E0,-5.123650782E0,2.867885908E0
8.256279663E1,8.596599841E-1,-1.060891911E0,1.897941881E0
8.258762863E1,1.200623993E0,5.257374119E-2,-5.070166008E-1
8.261246763E1,1.302821628E0,-3.386426640E-1,-6.122056715E-1
8.263730063E1,1.439737691E0,3.804929405E-1,-2.210914099E-1
8.266213862E1,1.254777396E0,1.214520778E0,-8.810795045E-1
8.268697163E1,1.903817164E0,5.844755436E-1,-2.102088060E0
8.271180963E1,1.435564533E0,2.092400393E0,-2.212782869E0
8.273664263E1,5.881205517E-1,2.907311636E0,-3.084757090E0
8.276148163E1,-1.262279373E-1,3.662116133E0,-1.978845127E0
8.278631362E1,-3.775646549E-1,3.655890018E0,-2.280850307E0
8.281115263E1,-4.038782948E-1,3.796306517E0,-1.959192635E0
8.283598463E1,-1.121238100E0,4.404249422E0,-2.090243940E0
8.286082363E1,-1.573351246E0,4.735321696E0,-2.108541048E0
8.288565563E1,-1.517858831E0,4.645680079E0,-1.536145413E0
8.291049462E1,-1.512460681E0,3.514480370E0,5.159105082E-1
8.293532763E1,-1.694475149E0,2.275599507E0,7.552895236E-1
8.296016563E1,-1.509836451E0,6.289832336E-1,1.056027027E0
8.298499863E1,-1.070140452E0,-1.246833953E-1,8.805086701E-1
8.300983663E1,8.120923001E-1,-1.402064373E0,1.024600436E0
8.303466962E1,8.758579409E-1,-3.271580307E0,2.575399117E0
8.305950763E1,-2.847909772E-1,-5.682974381E0,1.104321374E0
8.308434063E1,-6.677409178E-1,-4.500318590E0,4.943939240E-1
8.310917962E1,-4.851329577E-1,-2.245807359E0,2.370145476E-1
8.313401163E1,-4.936014801E-1,-8.145110008E-1,-2.239356418E-1
8.315885063E1,4.454423502E0,2.902555803E0,-2.428891574E0
8.318368263E1,6.292751266E0,3.091890693E-2,4.038989940E0
8.320852163E1,1.672407757E0,-2.441498756E0,-9.514130303E-1
8.323335362E1,-1.351151204E0,4.689086300E0,-3.186851521E0
8.325819263E1,-2.666979963E0,1.232084820E1,-2.391390603E0
8.328302562E1,-1.245779116E0,7.911628933E0,-2.720565894E0
8.330786362E1,7.570395952E-1,-3.900693642E-1,-1.240329218E0
8.333269663E1,1.143182116E0,-2.889706839E0,5.495675200E-1
8.335753463E1,-3.199198794E-1,-1.028766577E0,-8.022637153E-1
8.338236763E1,-1.338203130E0,3.094982408E-1,-2.228915630E0
8.340720663E1,-3.444612283E-1,-3.751368910E-2,-1.291226892E0
8.343203863E1,9.520962775E-2,-6.290402439E-1,-2.226350749E-1
8.345687763E1,-9.078743702E-1,2.937799019E-1,-4.148406547E-1
8.348170962E1,-6.215713030E-1,2.665722593E-1,-4.880656287E-1
8.350654863E1,-1.534595901E-1,-2.710069338E-1,-1.541504386E-1
8.353138063E1,-5.680078840E-1,-8.573479950E-2,-6.614978456E-1
8.355621925E1,-3.723161942E-1,-5.457101119E-1,-2.067859045E-1
8.358105125E1,5.751204371E-2,-1.135386315E0,3.515433758E-2
8.360589025E1,-1.115368080E-1,-4.963841701E-1,1.310758638E-1
8.363072325E1,-2.357082796E-1,1.491045839E-1,-1.486163414E-1
8.365556125E1,-3.796410012E-1,-5.126882904E-1,-1.999943635E-1
8.368039425E1,-1.452506840E-2,-1.520828339E0,3.293069994E-1
8.370523225E1,-3.297677600E-1,-2.042549372E0,5.935321498E-1
8.373006525E1,-6.240183628E-1,-2.106892133E0,3.655723080E-1
8.375490325E1,2.583767653E-2,-2.754765381E0,2.263118041E-1
8.377973625E1,-9.838174224E-2,-2.938896249E0,6.090948066E-1
8.380457525E1,-4.769065100E-1,-3.594344273E0,2.789346984E-1
8.382940725E1,3.538483483E-1,-4.254586721E0,1.115338844E-1
