Time (s)	X (m/s^2)	Y (m/s^2)	Z (m/s^2)
31.93288992	0.252989725	2.059691946	-0.290100541
31.95771992	-0.148376606	2.41946674	-0.677632653
31.98255692	-0.236412284	2.145746296	-0.290891962
32.00738692	-0.59385667	2.080236723	-0.304760388
32.03222354	-0.817830173	2.462421848	0.00682604
32.05705354	-1.736213744	3.045970462	0.309215382
32.08189054	-2.655651568	4.974863702	0.709402037
32.10672154	-2.824069505	6.812913723	0.653879801
32.13155754	-3.507858691	7.107349098	1.967978953
32.15638854	-3.21212231	6.126631869	3.713437145
32.18122454	-1.26103801	1.727428887	3.484485031
32.20605554	-1.487921671	-0.461293604	0.518344266
32.23089154	-4.49160887	-1.851320569	-1.473076322
32.25572254	-4.565852721	-2.929988893	-1.426510119
32.28055854	-1.679389333	-0.721796526	-2.670853744
32.30538954	-1.209663203	0.092953918	-4.430158142
32.33022554	-1.886616409	-3.544601424	-2.309825599
32.35505654	-0.878510238	-4.839786589	-1.952407526
32.37989254	0.835284111	-5.392927927	-1.654310625
32.40472354	1.654925167	-5.012334999	-1.528667847
32.42955954	2.438659641	-5.203374644	-1.592061167
32.45439054	2.835606061	-6.124791166	-2.04410707
32.47922654	3.006229568	-6.669541165	-2.059321671
32.50405754	2.71665323	-6.440577064	-1.069539943
32.52889354	1.866092098	-4.594518988	2.339049983
32.55372454	1.53839893	-2.128855152	3.88022751
32.57856054	-0.061067736	1.291559891	1.955718219
32.60339154	-1.553415749	4.351265462	2.387128129
32.62822754	-2.736880503	9.365266625	0.212065502
32.65305854	-1.783384402	7.495017157	0.490034094
32.67789454	0.251441967	3.554403989	0.291915225
32.70272554	1.514556323	-0.054955349	-1.073410653
32.72756154	1.728197796	-6.331424165	-5.393748876
32.75239254	-3.667429206	-8.2404167	4.305932876
32.77722854	-6.963211139	8.493791757	3.389209914
32.80205954	-4.41296265	2.927420796	-12.77436175
32.82689554	2.505287493	-16.7301119	6.644925556
32.85172654	4.817399939	-11.25382606	3.823477943
32.87656354	-2.499238549	-1.33809291	-5.727607348
32.90139354	-2.138788694	1.472127757	-2.262728616
32.92623054	0.968528708	-0.669138695	-2.274531806
32.95106054	0.718065564	-1.555972152	-0.681997014
32.97589754	0.208338048	-0.188319082	0.079635569
33.00072754	0.086956283	0.000287683	-0.169319285
33.02556492	0.095150571	-0.353061898	-0.456050369
33.05039592	0.368096259	0.10958011	0.226572882
33.07523192	0.463835644	0.327070586	0.109476834
33.10006292	0.281997762	1.002231986	-0.193598679
33.12489892	0.625659091	1.054550898	0.285668352
33.14972992	0.670619502	0.584294974	0.046613711
33.17456592	0.373735313	0.861631081	-0.198919938
33.19939692	0.11824298	1.503716755	0.091929924
33.22423292	0.08723578	1.903761323	0.67671464
33.24906392	0.18879373	1.663298672	0.654512469
33.27389992	-0.522874981	1.723662403	0.608940732
33.29873092	-0.919081728	1.94042088	0.653527214
33.32356692	-1.137678131	1.710414366	0.209858909
33.34839792	-1.637715057	2.010516278	0.907269183
33.37323392	-2.517175468	3.53041374	1.548063793
33.39806492	-2.947380266	5.856785206	0.777281194
33.42290092	-4.335747244	7.466432458	0.211438242
33.44773192	-3.388948544	7.942458377	2.218508755
33.47256792	-0.806885355	4.25561203	4.349836402
33.49739892	-1.17444133	0.578763837	2.810967064
33.52223492	-5.338868079	-1.253460895	-0.675788148
33.54706592	-4.915152521	-2.358963261	-1.805580432
33.57190192	-1.78479592	-0.306129075	-2.344029618
33.59673292	-1.880179794	-0.095170013	-4.803515725
33.62156892	-2.487252926	-3.666174101	-1.990987455
33.64639992	-0.971026053	-5.425458326	-1.910929717
33.67123592	0.798760648	-6.412732623	-1.424628485
33.69606692	2.212841926	-5.52858216	-1.486939924
33.72090392	3.486230425	-5.447256746	-1.815171182
33.74573392	3.610912943	-6.067827006	-2.378623792
33.77057092	3.402688331	-7.002550621	-1.872128471
33.79540092	2.761118381	-7.09965767	-0.32373241
33.82023792	1.805136044	-4.34777292	3.451432475
33.84506892	0.798118624	-1.026126998	3.370098875
33.86990492	-0.825278356	3.331538242	2.337873377
33.89473592	-2.254648933	7.621918693	1.918311388
33.91957192	-2.268978705	9.991447288	-0.299363116
33.94440292	-1.173203475	6.442330059	0.662518916
33.96923892	1.799094116	-1.979735658	-2.569460685
33.99406992	-0.753357019	-8.537707855	-4.880868541
34.01890529	-4.973735189	-3.063067428	15.56277143
34.04373629	-3.009591717	6.075842369	-2.051366973
34.06857229	-3.526841676	-6.139615027	-5.419629822
34.09340329	2.567813525	-10.70104082	4.181168497
34.11823929	1.275787026	-4.33666438	-2.770214602
34.14307029	-0.991842141	-2.144450261	-3.666625214
34.16790629	-1.092197319	0.212217822	-1.348381817
34.19273729	0.019547242	0.079635276	-1.690274509
34.21757329	0.671035824	-0.914095369	-0.745166532
34.24240429	0.325142612	-0.379070021	0.014632072
34.26724029	0.142994828	-0.464364671	-0.521002994
34.29207129	0.12289327	-0.234522537	-0.280829781
34.31690729	0.621428046	-0.736899373	-0.246204616
34.34173829	0.51658747	-0.440883861	-0.372789234
34.36657429	0.253407217	0.350084715	-0.258107209
34.39140529	0.386039025	0.603721215	0.202152571
34.41624129	0.323665021	0.52771706	-0.008135816
34.44107229	0.153538527	0.649984386	0.374627599
34.46590929	0.056377099	1.503532568	0.423281695
34.49073929	0.085757019	2.057390921	0.312330778
34.51557629	0.214910903	2.626237734	-0.158197589
34.54040629	-0.230507181	3.271259588	-0.928376462
34.56524329	-0.773659136	2.988241486	-1.250258083
34.59007429	-0.708543958	2.872349964	-0.62838711
34.61491029	-1.03653358	2.61453804	0.587074192
34.63974129	-2.255841181	3.490336339	0.618638632
34.66457729	-2.772546179	6.570930212	0.797450287
34.68940829	-3.548017952	7.379144638	1.754647968
34.71424429	-2.374309863	6.072590733	4.565515629
34.73907529	-0.434188507	2.3310545	2.094106319
34.76391129	-2.300791066	-0.28374312	-1.685090514
34.78874229	-4.20154312	-1.275363688	-2.124150628
34.81357829	-3.446835979	-1.284853134	-2.126796055
34.83840929	-1.563165981	-0.165642995	-3.88684305
34.86324529	-1.389644009	-1.538446585	-4.725056616
34.88807629	-1.631921636	-3.456273969	-2.73052341
34.91291229	-0.655633673	-4.938345501	-2.134818435
34.93774329	-0.0197823	-5.301931218	-1.969019465
34.96257929	1.636261439	-5.30348073	-1.451471883
34.98741029	2.341724499	-6.025915334	-1.269719371
35.01224629	2.41361777	-6.873122503	-1.345989282
35.03707792	1.891794704	-6.891928902	-1.122336865
35.06191392	1.905719848	-6.051415626	1.07595792
35.08674492	1.762817405	-3.813723325	2.60748162
35.11158092	1.649513569	-1.553492055	2.564582938
35.13641192	1.213310112	-0.309272684	1.628268149
35.16124892	-1.113634965	3.629996501	1.882730935
35.18607892	-2.423000212	6.682474036	-0.178384224
35.21091592	-0.816309897	9.376108532	-1.291331703
35.23574592	0.286382589	6.193170844	-0.601471353
35.26058292	2.217829016	-1.117954596	-1.734269983
35.28541292	2.478469824	-4.598401832	-2.333080853
35.31024992	-5.358886607	-5.095080117	4.052052619
35.33508092	-7.93741223	5.542547066	10.8675894
35.35991692	-3.577881437	1.379167846	-9.472269502
35.38474792	0.43997842	-12.07720407	0.814545499
35.40958392	4.281505548	-11.88899624	3.391147681
35.43441492	-0.028882322	-2.313930052	-5.694470007
35.45925092	-2.086485935	1.331033274	-2.989286091
35.48408192	-0.414460586	-0.383717388	-1.388074909
35.50891792	0.727276098	-1.734936419	-1.254161684
35.53374892	0.408229793	-1.23807117	-0.667309686
35.55858492	-0.311192325	-0.532003654	-0.225460449
35.58341592	0.188747537	-0.237755682	-0.432208347
35.60825192	0.570305255	-0.104877414	-0.820185431
35.63308292	0.386384595	0.361980875	-0.294292995
35.65791892	0.223479998	0.73628695	0.142042902
35.68274992	0.381351312	0.983462716	0.00078762
35.70758592	0.442578676	0.757425804	-0.053891155
35.73241692	0.466486772	0.440312588	0.046820702
35.75725292	-0.154023262	-0.008871432	0.408336504
35.78208392	-0.071156521	0.162612785	0.794400087
35.80691992	0.189449202	1.221941991	0.90069779
35.83175092	0.225922964	2.279371546	-0.008639553
35.85658692	-0.48488562	2.341418398	-0.863987801
35.88141792	-0.405660526	2.534396687	-0.714245286
35.90625492	-0.372983946	2.820926626	-0.727007419
35.93108492	-1.011884058	3.118996046	-0.392728824
35.95592192	-2.309212226	5.120769274	0.406841371
35.98075192	-2.249399888	6.684798889	0.703282633
36.00558892	-3.830467705	7.546869096	1.292766756
36.03041933	-3.392995402	6.447996596	3.727431579
36.05525633	-1.398889627	1.890195198	2.716537162
36.08008733	-1.398366301	-0.406563921	0.391665508
36.10492333	-3.847288975	-2.02909756	-0.845572872
36.12975433	-4.226258715	-2.413199548	-1.323810939
36.15459033	-2.612553495	-0.692922683	-2.148814184
36.17942133	-1.65270264	-0.250194464	-4.750032413
36.20425733	-1.989544947	-2.367855999	-2.490205185
36.22908833	-0.922713434	-3.576147153	-1.924066072
36.25392433	0.477495909	-5.754615637	-1.584150907
36.27875533	1.566026439	-6.020185647	-1.486038283
36.30359133	2.393951245	-5.813950258	-1.872166185
36.32842233	2.735399403	-6.526925236	-2.415195934
36.35325833	3.096391295	-7.424258831	-2.075783776
36.37808933	2.84698065	-7.567017431	-1.104513455
36.40292533	1.424139658	-4.638360534	2.124736665
36.42775633	1.132696304	-1.652074065	3.408846034
36.45259233	-0.609695023	2.334326017	1.955553328
36.47742333	-1.474942607	4.520037448	1.780706377
36.50225933	-2.123631542	6.718632633	1.076900564
36.52709033	-0.874920632	6.774186444	0.513639303
36.55192633	0.470421363	4.683671193	0.279185836
36.57675733	1.778144127	0.518806488	-2.348330684
36.60159433	1.062144969	-4.932134589	-3.527877803
36.62642433	-1.721477591	-3.995805913	-1.007110244
36.65126133	-6.408110983	7.443169895	7.045234126
36.67609133	-4.224109864	5.710243456	-6.750037444
36.70092833	1.272982117	-11.54155936	0.095966842
36.72575933	3.960971126	-15.44388116	5.572378975
36.75059533	-0.370608222	-4.42992133	-3.206765091
36.77542633	-1.593060456	0.504170615	-6.01694629
36.80026233	-0.184882527	1.760257348	-3.207793324
36.82509333	0.633900742	1.300629361	-1.542077413
36.84992933	0.997113406	-0.834831245	-1.61452003
36.87476033	0.371738489	-1.129121755	-0.326276095
36.89959633	-0.323696011	-0.628771564	0.623236005
36.92442733	0.3905215	-0.832238808	0.005869143
36.94926333	0.178885038	-1.150619335	0.02854903
36.97409433	-0.003531718	-0.243563246	0.32795717
36.99893033	0.411451024	0.753545738	-0.068216249
37.02376133	0.300279667	0.789827126	-0.34703108
37.04859654	0.378894312	-0.039379536	-0.172407492
37.07342754	0.304043519	0.045530514	0.201403835
37.09826354	0.100040597	1.368384703	0.502652093
37.12309454	0.07751303	1.935135728	0.564440205
37.14793054	0.242753005	2.363089056	-0.137990781
37.17276154	-0.174504304	1.681547832	-0.409016243
37.19759754	-0.984189305	1.23099063	-0.496811017
37.22242854	-0.74937448	1.496491058	-0.119159238
37.24726554	-1.199101378	1.430138317	0.829231366
37.27209554	-1.886913448	2.676895964	0.989767841
37.29693254	-2.419401251	6.077046311	0.192975366
37.32176254	-2.006966726	7.205959466	-0.034274039
37.34659954	-4.389418252	7.5709567	1.478754991
37.37143054	-3.681654897	5.922927155	3.683273114
37.39626654	-0.691992245	0.364628531	5.357901936
37.42109754	-1.523874446	-1.759190962	-0.955663079
37.44593354	-4.133193262	-3.200069152	-1.690502551
37.47076454	-2.506603117	-3.627086634	-1.973127573
37.49560054	-2.152391657	0.106328547	-2.89298245
37.52043154	-1.360585102	-2.063708252	-3.289008518
37.54526754	-0.246391143	-4.080852495	-1.168402399
37.57009854	0.16386471	-4.979301739	-1.634351739
37.59493454	0.538486462	-3.603268293	-2.19644224
37.61976554	1.193837714	-3.90432447	-2.041637206
37.64460154	1.025532044	-5.52877278	-1.602651644
37.66943254	1.163723384	-6.827454579	-0.829947869
37.69426854	1.543816375	-6.703470218	0.639391789
37.71909954	1.774855653	-5.19077214	1.230868131
37.74393554	1.983950331	-2.385909569	1.81339699
37.76876654	1.694047717	-0.04400176	1.409774219
37.79360254	0.994538292	2.642680689	0.678604606
37.81843354	0.536382049	4.174478112	-1.210216789
37.84327054	0.159265875	5.568310483	-1.530623156
37.86810054	0.420377968	4.851874245	-0.751749619
37.89293754	1.753394033	-0.741628966	-1.981396998
37.91776754	0.156018916	-5.475511077	-1.797938122
37.94260454	-7.123847017	-1.895565281	7.74029265
37.96743554	-5.51049146	9.18049578	4.182901611
37.99227154	-1.564450614	-4.151394475	-1.85531334
38.01710254	0.962225994	-13.51526478	4.915211577
38.04193883	0.804647625	-7.247823776	-0.740007533
38.06676983	-1.192322701	0.252377522	-4.525014598
38.09160583	-0.545534111	1.659028743	-2.520763611
38.11643683	-0.099852902	0.334549321	-1.185859481
38.14127283	0.924975722	-0.408992562	-2.614369056
38.16610383	0.542386554	-0.391743422	-2.086663105
38.19093983	-0.235879603	-0.550906386	0.600908705
38.21577083	0.071845323	-0.724681762	0.510312822
38.24060683	0.468147381	-0.774021371	0.034613762
38.26543783	0.324105901	-0.492928319	0.24241796
38.29027383	-0.032364339	0.479617827	-0.14143099
38.31510483	0.368740622	1.261469242	-0.200285847
38.33994083	0.306473038	1.138651693	-0.400237234
38.36477183	0.286610631	0.861434614	-0.098495471
38.38960783	0.094719046	0.93268586	0.053417823
38.41443883	-0.039335974	1.34502683	0.515665948
38.43927483	0.244828767	1.839491944	0.795761611
38.46410583	0.458760846	2.199768137	-0.280130746
38.48894283	-0.364981447	1.790161032	-1.075670164
38.51377283	-0.474599783	1.600813864	-0.493210594
38.53860983	-0.58599275	1.531903843	0.013116474
38.56343983	-0.964335669	1.851623747	0.171948194
38.58827683	-2.727264172	3.756156026	0.738347216
38.61310783	-2.327488868	5.735047345	0.918240899
38.63794383	-3.281785453	7.195847876	0.812740756
38.66277483	-3.217528061	6.501468798	2.886830302
38.68761083	-1.51207535	2.846385696	2.573066078
38.71244183	-0.692002185	-0.645263636	1.179666695
38.73727783	-2.67050408	-2.05659263	-0.810140938
38.76210883	-3.682378782	-2.081499283	-1.804029897
38.78694483	-1.171394931	-0.388935735	-2.51558561
38.81177583	-1.05094989	0.604017962	-4.284758939
38.83661183	-1.66497887	-2.211953149	-3.301950746
38.86144283	-0.98954594	-3.553335995	-1.583414304
38.88627883	0.003945116	-4.981507308	-1.391894603
38.91110983	0.827035444	-4.414011348	-1.123013826
38.93594583	1.464967842	-4.191876503	-1.401699214
38.96077683	1.717549431	-4.708046189	-1.707164776
38.98561283	2.329011483	-5.894585701	-1.516248361
39.01044383	2.440747681	-5.846537375	-1.005899944
39.03527946	2.243663769	-5.348532942	0.838244995
39.06011046	2.222315	-3.58097169	2.405840535
39.08494746	0.791089686	-1.956751422	2.513528559
39.10977746	-0.294382165	-0.117296315	2.327148853
39.13461446	-2.143996809	7.222385464	2.163563493
39.15944446	-2.145442826	9.691334267	-1.461628935
39.18428146	-1.162716494	6.672822622	-0.284544079
39.20911246	0.565609356	3.269001685	0.35665662
39.23394846	2.006793648	-1.600211893	-1.007293116
39.25877946	1.251941496	-4.290079028	-3.327723226
39.28361546	-7.799284624	-0.480651359	6.212349712
39.30844646	-5.228584329	7.568841178	2.933643987
39.33328246	0.398069671	-6.713102337	-4.304295655
39.35811346	2.759305744	-15.84617427	4.370716517
39.38294946	0.147205408	-6.768740348	-0.292365314
39.40778046	-2.033136524	-0.995840175	-3.319045665
39.43261646	-0.788980011	1.358128248	-1.988380474
39.45744746	0.356931585	0.28568487	-1.735343093
39.48228346	0.965507451	-1.286909308	-2.659172761
39.50711446	0.44539645	-0.597683965	-1.494256252
39.53195046	-0.36496332	-0.258634847	0.176404941
39.55678146	0.00875679	-0.229596039	0.058643188
39.58161746	0.462893073	0.036526314	-0.570266371
39.60644846	0.349202735	-0.047307373	0.186126814
39.63128446	0.20599156	0.515013399	0.271837056
39.65611546	0.389334515	1.163882136	0.083234238
39.68095246	0.233525514	0.854750077	-0.33580618
39.70578246	0.044720675	0.222721047	0.023204383
39.73061946	0.137775604	-0.043443935	0.650267683
39.75544946	0.12855396	0.471945148	0.494945755
39.78028646	0.211908942	1.108677623	0.316034697
39.80511746	0.05583974	1.948660484	0.35176557
39.82995346	-0.475388573	2.069388384	-0.628935871
39.85478446	-0.947185201	1.940370448	-0.520656547
39.87962046	-0.564639888	2.37083574	-0.205778429
39.90445146	-0.896195142	2.788650581	-0.54110426
39.92928746	-2.559114622	4.778950403	-1.005528426
39.95411846	-2.367748117	6.424797183	-0.240222622
39.97895446	-3.45197919	6.9615593	0.978585041
40.00378546	-3.464727289	6.2526955	3.567996719
40.02862158	-1.320401282	2.990028395	4.269086062
40.05345258	-0.210037833	-0.202642567	1.963153246
40.07828858	-2.909241802	-1.712213555	-0.379458568
40.10311958	-4.587251192	-2.496820725	-1.372037312
40.12795558	-2.808650982	-1.909209612	-1.770405776
40.15278658	-1.754610838	-0.309021547	-3.954132807
40.17762258	-2.133061931	-2.07604924	-3.612106944
40.20245358	-1.812887113	-3.605205476	-1.641773025
40.22728958	0.115877781	-4.948934809	-1.604142684
40.25212058	1.176048145	-5.096248975	-1.299033802
40.27695758	2.646142825	-4.611729098	-1.398732337
40.30178758	2.759865907	-5.555083496	-1.552980716
40.32662458	2.980807044	-6.833087786	-2.031685245
40.35145458	2.875954188	-6.895502136	-1.494384599
40.37629158	2.190671039	-5.829214414	0.974773022
40.40112258	1.789824525	-3.04616722	2.701724703
40.42595858	0.334853668	0.230829363	2.576344028
40.45078958	-0.36135325	2.814536204	1.676412954
40.47562558	-2.685909154	8.210193611	1.448576488
40.50045658	-2.409545769	10.08393738	-0.287505255
40.52529258	-0.474622003	6.534298575	0.588386746
40.55012358	1.244192766	2.441640843	-0.985129684
40.57495958	1.594947352	-3.388121747	-1.982402573
40.59979058	-1.762043819	-5.5127479	-1.337479244
40.62462658	-6.124799352	2.982067704	7.02057174
40.64945758	-4.87610423	7.798390585	-0.055258527
40.67429358	0.568915372	-8.151055457	-3.464943051
40.69912458	3.534691563	-15.01369683	2.290246636
40.72396058	0.849879931	-6.518602894	-0.344889829
40.74879158	-0.830551375	-0.965163927	-5.70987976
40.77362758	-1.236572675	1.450864942	-3.767681472
40.79845858	0.370529285	0.505124149	-1.302899688
40.82329458	0.810826378	-1.760001386	-1.564036632
40.84812558	0.406646951	-1.481346477	-0.678275846
40.87296258	-0.653597673	-0.974728072	0.433176061
40.89779258	0.017086149	-0.832001046	0.379033768
40.92262958	0.465330192	-0.85495356	-0.171725415
40.94745958	0.461215507	-0.402144376	-0.05980386
40.97229658	0.363982158	1.130956684	-0.534676708
40.99712758	0.422898118	1.173625278	-0.457672971
41.02196358	0.499339938	0.409550971	-0.306819777
41.04679533	0.418054869	0.61818021	0.244623822
41.07163133	-0.030647596	1.08688103	0.160568927
41.09646233	0.22343205	0.872563327	0.297851318
41.12129833	0.173471101	1.086403532	0.092668428
41.14612933	-0.327697261	1.732924977	-0.743439556
41.17096533	-0.734047759	1.636725854	0.059964951
41.19579633	-0.744013168	1.393156432	0.796419131
41.22063233	-0.409256564	1.958134727	-0.314521145
41.24546333	-0.475345888	2.193803684	-0.402555362
41.27029933	-1.30032896	3.946117444	-0.290750752
41.29513033	-1.631618165	5.364974728	0.024104854
41.31996633	-3.149127917	6.271024182	1.276151893
41.34479733	-2.57221297	5.45406349	2.18589284
41.36963333	-1.156526631	1.45441771	2.546731681
41.39446433	-1.28857898	-0.260275374	0.557923922
41.41930033	-2.713402178	-1.551720349	-1.857446259
41.44413133	-2.239291806	-2.183092901	-1.827811693
41.46896833	-1.504787965	-0.531174226	-3.671034014
41.49379833	-1.545677544	1.068888855	-5.501278002
41.51863533	-0.464278278	-1.597483728	-3.556378301
41.54346533	0.558966919	-3.22798873	-2.877170409
41.56830233	1.40076249	-4.274025789	-3.385540202
41.59313333	1.521602218	-3.569014719	-4.090990398
41.61796933	1.56290578	-3.746248211	-4.087539371
41.64280033	1.670529047	-4.268678218	-3.308045883
41.66763633	1.587953498	-3.809397555	-2.396898826
41.69246733	1.605428486	-3.234068665	-2.589141244
41.71730333	0.624608932	-2.870192342	-1.442739651
41.74213433	0.138730454	-2.898333237	-0.382604443
41.76697033	-0.452873284	-1.306130275	0.364888476
41.79180133	-1.233577731	0.703742809	0.671507182
41.81663733	-2.071044608	2.870607494	-1.53600391
41.84146833	-1.229300492	1.859473634	-1.977404373
41.86630433	0.678282863	-0.150653511	-1.889568669
41.89113533	1.572490536	-0.957951825	-2.728577456
41.91597133	2.17108462	-0.205878563	-5.413929956
41.94080233	1.132339039	-0.52383904	-5.963557702
41.96563833	0.496294123	-1.623897794	-3.614480914
41.99046933	1.090533201	-1.529574897	-2.776624027
42.01530533	0.406935219	-1.9673457	-3.406068606
42.04013571	-0.035968562	-3.994031576	-2.758057948
42.06497271	0.344454796	-7.044579822	0.676739198
42.08980271	0.552529135	-6.451380379	1.013701372
42.11463971	-0.870699527	-2.996146337	-0.238784061
42.13946971	-1.849914606	-1.493264857	-0.489043576
42.16430671	-0.496642617	-2.022674978	-0.949077799
42.18913671	0.224719023	-2.895674215	-1.179547119
42.21397371	-1.713149986	0.189230224	-1.306686637
42.23880471	-1.438171222	3.828651267	0.214214061
42.26364071	-0.223487014	3.018027788	-0.914145509
42.28847171	-1.358494722	0.83370741	-0.462961485
42.31330771	0.432041409	0.002322219	-0.006346276
42.33813871	-0.139677703	1.479351115	-0.67193381
42.36297471	-0.329551413	1.331687577	-1.851153339
42.38780571	0.903717585	0.072880591	-1.678725381
42.41264171	-0.052059515	-0.88917439	-0.321250413
42.43747271	0.38164952	-0.312391005	-0.74348268
42.46230871	0.095282718	-0.000951013	-0.588240712
42.48713971	0.084719723	0.560587767	0.204360187
42.51197571	-0.074780041	1.006520407	-0.560820487
42.53680671	-0.065528576	0.438475685	-0.482835002
42.56164271	0.272760916	-0.062546825	-0.059898585
42.58647371	0.305063859	-0.084720052	-0.612002042
42.61130971	-0.011092753	-0.209363978	-0.5458139
42.63614071	-0.008845083	-0.337058982	-0.476256592
42.66097671	0.252822495	-0.243503513	-0.728340584
42.68580771	0.288394032	0.373349105	-1.089081045
42.71064471	0.246427395	0.568255514	-0.917768444
42.73547471	0.229802007	0.766620843	-1.000295753
42.76031171	0.22482895	0.573012808	-0.934629183
42.78514171	0.156896583	0.358303927	-0.658727143
42.80997871	0.339739602	0.507503528	-0.065668617
42.83480971	0.131388105	0.659272103	-0.945787132
42.85964571	0.322212573	0.659647202	-0.948808973
42.88447671	-0.16255201	0.470916038	-0.514379853
42.90931271	0.173079922	-0.986052228	0.755849687
42.93414371	-0.288785795	-0.69106283	0.311961527
42.95897971	-0.466079805	-0.048956389	-0.19300811
42.98381071	0.053596163	0.051226561	0.206340931
43.00864671	0.595800869	0.628826528	-0.435500329
43.03347779	0.329042705	0.938216449	-0.804172539
43.05831379	-0.353012781	1.03218676	0.426722782
43.08314479	-0.443770924	0.423626718	1.02179655
43.10798079	-0.459137991	-0.710942194	1.333066058
43.13281179	-0.690992371	-0.836212065	1.47321914
43.15764779	-0.294585648	-0.700752251	1.062868562
43.18247879	-0.178604372	-1.273272139	0.819112175
43.20731479	0.155582714	-1.148040275	0.538346128
43.23214579	0.280821887	0.168010094	-0.340710239
43.25698179	-0.456896753	0.638186166	0.176914234
43.28181279	-0.472714641	0.306773877	0.523988875
43.30664879	-0.234666891	0.379313594	0.294042734
43.33147979	-0.264373085	-0.010928775	0.256761472
43.35631679	-0.235372649	-0.149693947	0.25885536
43.38114679	-0.058206693	-0.032628889	0.345690021
43.40598379	-0.007694351	0.305674929	0.230816791
43.43081379	0.058271012	0.440436841	0.074166083
43.45565079	0.116464257	0.452984162	-0.20732531
43.48048179	-0.140793352	0.47222384	-0.251633171
43.50531779	-0.050695944	0.227563985	0.213162585
43.53014879	-0.07833164	-0.042830197	0.216015442
43.55498479	-0.141771591	-0.040331207	0.122881283
43.57981579	0.032211142	0.00930493	0.195867399
43.60465179	0.009032194	0.15529737	0.085648845
43.62948279	-0.166915203	0.124043089	0.031246059
43.65431879	-0.100362779	0.249106882	0.15370225
43.67914979	0.094286352	0.287329254	-0.060853143
43.70398579	0.12351366	0.060882415	0.04169094
43.72881679	-0.102288852	0.151075169	-0.025176356
43.75365279	-0.06124783	-0.016861579	-0.127666645
43.77848379	0.033754807	-0.040760648	-0.113957555
43.80331979	0.081334185	0.093748664	-0.087619649
43.82815079	-0.125213445	0.039851954	-0.076805809
43.85298679	-0.152276114	0.209371836	-0.040113069
43.87781779	-0.083475435	0.039164029	-0.069851131
43.90265379	-0.143481317	0.187457933	-0.067780924
43.92748479	-0.165889016	0.311112803	0.131612638
43.95232079	-0.149784615	0.220697965	0.348097027
43.97715179	-0.029430791	0.281755176	0.262282121
44.00198879	0.043664083	0.315097169	-0.073152761
44.02681879	-0.017327639	0.210153279	-0.293672021
44.05165579	0.018148588	-0.024733978	-0.078144237
44.07648579	0.040869114	-0.126907384	0.04040543
44.10132279	-0.112019203	-0.123985859	0.064931868
44.12615279	-0.147612374	0.020762257	-0.026516246
44.15098979	-0.005699866	0.277591301	-0.071035484
44.17582079	-0.043728402	0.279838696	-0.118468975
44.20065679	-0.071396842	0.235038134	-0.083547941
44.22548779	-0.025973332	0.106615755	0.114563034
44.25032379	-0.072762752	0.29507157	-0.162088034
44.27515479	-0.020451221	0.118455526	-0.055463179
44.29999079	-0.026653363	0.046388319	0.032373987
44.32482179	-0.062550005	0.170221529	-0.097397948
44.34965779	0.004924525	0.151768301	0.078117924
44.37448879	-0.061133809	0.215344748	-0.003209244
44.39932479	-0.143718714	-0.091075062	-0.048645326
44.42415579	0.037720388	-0.003207481	0.07694965
44.44899179	0.015641302	-0.013165298	0.007038878
44.47382279	-0.079053186	0.062405304	-0.002876538
44.49865879	-0.036489549	-0.040255732	0.058570682
44.52348979	-0.004844418	-0.013450332	0.090866024
44.54832579	0.01292527	-0.028698134	-0.065254927
44.57315679	0.012582039	0.117451321	-0.033244052
44.59799279	-0.042236193	0.330286152	-0.049866809
44.62282379	-0.001263583	0.30635465	0.043684841
44.64765979	-0.016073996	0.312024421	-0.036304777
44.67249079	-0.085013838	0.356143125	-0.033113659
44.69732779	-0.034039566	0.287226379	0.007674178
44.72215779	-0.060823322	0.381251361	0.055647074
44.74699479	-0.241329208	0.449229957	-0.066336077
44.77182479	-0.129119385	0.484825942	0.064968121
44.79666179	-0.060968918	0.430955325	0.008260069
44.82149179	-0.141384505	0.163595154	-0.17203444
44.84632879	-0.058872691	0.013544161	-0.049771792
44.87115979	0.037512227	-0.046525984	-0.119328515
44.89599579	-0.071975716	-0.129216449	-0.172754817
44.92082679	-0.071037823	-0.171111165	-0.132030129
44.94566279	0.037783538	-0.063895449	0.059488403
44.97049379	-0.019058999	-0.146701396	-0.083580393
44.99532979	-0.116596404	-0.254192498	-0.17228587
45.02016079	-0.001720251	-0.276490581	0.028708367
45.04499642	-0.031470884	-0.265956219	0.040915307
45.06982742	-0.059479632	-0.207344368	-0.077237626
45.09466342	-0.017210695	-0.116357837	0.045166233
45.11949442	0.006997948	-0.066574936	-0.070992215
45.14433042	-0.040696036	-0.110409465	-0.066344848
45.16916142	-0.084661835	-0.099539509	0.032134835
45.19399742	-0.067937045	-0.05001531	0.052325856
45.21882842	-0.063206062	-0.058914791	0.020278144
45.24366442	-0.087860847	-0.035063633	-0.015530497
45.26849542	-0.028248484	-0.01049429	0.037307575
45.29333142	-0.069169053	-0.068798613	-0.029757358
45.31816242	-0.049662741	-0.109511917	-0.018643262
45.34299842	0.010866466	0.015386948	0.017926394
45.36782942	-0.073864367	-0.002000917	0.066723747
45.39266542	-0.045871407	-0.002111119	0.005793714
45.41749642	-0.019735522	0.097262256	0.030889378
