Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Beweging
103.9002173,-0.044090345,-0.032542715,-0.05065823,anders
103.9250473,-0.0275322,-0.003016579,-0.02087339,anders
103.9498833,-0.073201293,-0.019935789,-0.041200651,anders
103.9747143,-0.036620527,-0.00810742,-0.014455194,anders
103.9995503,-0.072178615,-0.040065451,-0.016267246,anders
104.0243813,-0.059330528,-0.048909657,-0.030822136,anders
104.0492173,-0.031810607,-0.051651708,-0.012742545,anders
104.0740483,-0.027459694,-0.058211919,0.020495953,anders
104.0988847,-0.031503628,-0.074792868,-0.011383067,anders
104.1237147,-0.070740784,-0.012342595,-0.022289586,anders
104.1485507,-0.036987732,0.026313366,0.011877011,anders
104.1733817,-0.020238968,0.02736263,-0.011542404,anders
104.1982177,-0.076216702,0.055193933,-0.066019596,anders
104.2230487,-0.065788193,0.088314902,-0.020855703,anders
104.2478847,-0.020665814,0.009452627,-0.018898055,anders
104.2727157,-0.044253482,-0.029234872,0.002388441,anders
104.2975517,-0.053386833,-0.048290436,0.014864499,anders
104.3223817,-0.063317159,-0.036537496,0.030619529,anders
104.3472187,-0.023991126,-0.034576633,0.02238548,anders
104.3720487,-0.057172905,-0.027585738,0.002524535,anders
104.3968847,-0.061430263,-0.022056556,-0.008899316,anders
104.4217157,-0.080917863,0.035261671,0.040609351,anders
104.4465517,-0.030542931,0.0510275,-0.009422057,anders
104.4713827,-0.055764896,0.058472157,-0.005012233,anders
104.4962187,-0.05931474,0.072647287,-0.010131909,anders
104.5210497,-0.030327169,0.047872616,-0.024786347,anders
104.5458857,-0.054308939,-0.01731916,-0.050040472,anders
104.5707157,-0.056412767,-0.04964054,-0.053853149,anders
104.5955517,-0.01944667,-0.080307122,-0.032709324,anders
104.6203827,-0.036102464,-0.063865647,0.033533489,anders
104.6452187,-0.070869423,-0.0244712,0.001808836,anders
104.6700497,-0.064381353,-0.037096783,-0.013721076,anders
104.6948857,-0.010512709,-0.06265964,-0.003719999,anders
104.7197167,-0.010505692,-0.017816174,0.032875385,anders
104.7445527,-0.070457779,0.037114324,0.022048681,anders
104.7693827,-0.069228694,0.071237213,-0.010260694,anders
104.7942187,-0.037025739,0.094205368,-0.01617106,anders
104.8190497,-0.06439831,0.058686183,0.011065417,anders
104.8438857,-0.073087857,0.041744442,0.001652423,anders
104.8687167,-0.057292188,0.045083805,-0.001669672,anders
104.8935527,-0.007902512,0.02956259,-0.051577705,anders
104.9183837,-0.045052212,-0.027529587,-0.020277267,anders
104.9432197,-0.061534343,-0.073635467,0.039767791,anders
104.9680497,-0.063271551,-0.070290549,0.036997672,anders
104.9928857,-0.038191674,-0.067482405,-0.031726846,anders
105.0177167,-0.042240871,-0.050838032,-0.046235104,anders
105.0425527,-0.031220623,-0.033243175,-6.31499e-05,anders
105.0673837,-0.03867173,-0.020192172,0.00023652,anders
105.0922199,-0.065801641,-0.008006611,-0.040650136,anders
105.1170509,-0.063540523,-0.011652057,-0.068630232,anders
105.1418869,-0.035223627,-0.006528142,-0.008997988,anders
105.1667169,-0.043605611,-0.000230928,0.004130912,anders
105.1915539,-0.053351165,0.00192346,-0.039152664,anders
105.2163839,-0.053330115,0.013527533,-0.085754095,anders
105.2412199,-0.039702594,0.001894242,-0.021698579,anders
105.2660509,-0.062931828,0.00047452,0.011381313,anders
105.2908869,-0.080802088,-0.058995756,-0.01076107,anders
105.3157179,-0.056198759,-0.08051616,0.004240401,anders
105.3405539,-0.004867807,-0.030725602,0.011235425,anders
105.3653849,-0.028988156,0.016067253,-0.020113545,anders
105.3902209,-0.086632932,0.02304649,-0.030633855,anders
105.4150509,-0.063380309,0.043821373,-0.000845507,anders
105.4398869,-0.069147418,0.0327447,0.009442084,anders
105.4647179,-0.069074328,0.008762363,0.001849036,anders
105.4895539,-0.042958324,0.022196012,-0.007407545,anders
105.5143849,-0.025643549,0.0421479,0.024253081,anders
105.5392209,-0.049229463,-0.004043039,-0.013750166,anders
105.5640519,-0.067157611,-0.064788337,-0.052305975,anders
105.5888879,-0.036195434,-0.064878384,-0.028300816,anders
105.6137179,-0.035651643,-0.019796626,0.014697561,anders
105.6385539,-0.042845473,0.017716789,0.002608004,anders
105.6633849,-0.047815606,0.037038621,-0.029251135,anders
105.6882209,-0.068210109,0.000221628,-0.021467175,anders
105.7130519,-0.030062875,0.000853401,-0.037499363,anders
105.7378879,-0.024268869,-0.008232861,-0.024169904,anders
105.7627189,-0.061001662,-0.01990712,-0.032793378,anders
105.7875549,-0.058937595,0.027811148,-0.012643581,anders
105.8123849,-0.039112025,0.011105653,0.014090913,anders
105.8372219,-0.057375219,-0.046603149,0.00168546,anders
105.8620519,-0.074523933,-0.040775303,-0.043170286,anders
105.8868879,-0.046976531,-0.005026851,0.004929203,anders
105.9117189,-0.055754955,-0.01259313,0.047638582,anders
105.9365549,-0.018257346,-0.052211579,0.023931192,anders
105.9613859,-0.027669024,-0.028309039,-0.026147871,anders
105.9862219,-0.058845209,0.007235363,-0.030741005,anders
106.0110529,-0.055157955,0.027106778,-0.005070998,anders
106.0358889,-0.093127434,0.023682393,0.017852719,anders
106.0607189,-0.071686864,0.011096517,0.003055463,anders
106.0855549,-0.056591107,0.028065813,0.007751508,anders
106.1103857,-0.032395914,0.035163145,0.005082692,anders
106.1352217,-0.062946446,0.019691961,-0.006681029,anders
106.1600527,-0.054514761,0.006042805,0.009164926,anders
106.1848887,-0.051370128,-0.046675728,0.029063878,anders
106.2097197,-0.017738113,-0.070117124,0.026391408,anders
106.2345557,-0.037202325,-0.052975189,-0.007922977,anders
106.2593857,-0.075905045,-0.038870535,-0.024119765,anders
106.2842217,-0.076382763,-0.044202356,-0.014274515,anders
106.3090527,-0.051205822,-0.038797774,0.002698782,anders
106.3338887,-0.010937802,-0.036135245,0.05096287,anders
106.3587197,-0.069231033,0.011758129,-0.004768112,anders
106.3835557,-0.05370726,0.036274408,-0.024952116,anders
106.4083867,-0.036965513,0.030256436,-0.005810817,anders
106.4332227,-0.058018997,0.010087927,0.045770981,anders
106.4580527,-0.073120601,0.026105187,0.002521319,anders
106.4828897,-0.094163561,0.039345,-0.031114496,anders
106.5077197,-0.029407402,-0.021046706,0.013308701,anders
106.5325557,-0.032596473,-0.08488783,0.028515701,anders
106.5573867,-0.044965088,-0.041096607,0.004296242,anders
106.5822227,-0.051754875,0.009940522,-0.003769408,anders
106.6070537,-0.033434964,0.010198129,0.011393884,anders
106.6318897,-0.087303607,-0.050842454,-0.01724607,anders
106.6567207,-0.085714919,-0.068146411,-0.007854272,anders
106.6815567,-0.027842687,0.006749733,0.027609383,anders
106.7063867,-0.020745921,0.004658769,0.014213412,anders
106.7312227,-0.064298907,-0.047775845,-0.026980222,anders
106.7560537,-0.02918053,-0.040360187,-0.016357586,anders
106.7808897,-0.051097063,-0.013044553,0.023225141,anders
106.8057207,-0.056412767,-0.041192172,-0.000820949,anders
106.8305567,-0.0485851,0.010237853,0.004920724,anders
106.8553877,-0.052415611,0.017048453,0.002093449,anders
106.8802237,-0.036222332,-0.043240744,-0.017293725,anders
106.9050537,-0.060895243,-0.048139816,-0.012385426,anders
106.9298907,-0.034138969,-0.033856822,-0.002732842,anders
106.9547207,-0.031045207,-0.029695359,-0.011762113,anders
106.9795567,-0.080284025,-0.048346478,-0.037020623,anders
107.0043877,-0.037184783,-0.026615301,0.010930054,anders
107.0292237,-0.022452139,0.044070391,0.0655315,anders
107.0540547,-0.054414774,0.045487245,0.02687965,anders
107.0788907,-0.077150502,0.005396688,-0.078110615,anders
107.1037217,-0.030327753,0.002947874,-0.045271482,anders
107.1285577,-0.025891471,-0.016802851,0.052516183,anders
107.1533877,-0.083965432,-0.058297891,0.019987099,anders
107.1782237,-0.032735052,-0.003028017,-0.009861037,anders
107.2030547,-0.020809071,0.066873454,-0.010709614,anders
107.2278907,-0.07726043,-0.014165794,-0.005131809,anders
107.2527217,-0.073039325,-0.03928894,-0.009927695,anders
107.2775577,-0.032639158,0.020875437,0.009553181,anders
107.3023887,-0.019233831,0.024333791,0.028179048,anders
107.3272247,-0.059144586,0.006376699,-0.017356729,anders
107.3520547,-0.038727279,-0.009679773,-0.030166955,anders
107.3768907,-0.044587943,-0.023030757,-0.030297056,anders
107.4017217,-0.052859414,-0.054509773,0.003841767,anders
107.4265577,-0.047357769,0.017543401,0.006103324,anders
107.4513887,-0.05278457,0.05915544,0.000176878,anders
107.4762247,-0.079557216,0.016221053,-0.028029213,anders
107.5010557,-0.056277696,-0.020861733,-0.003426761,anders
107.5258917,-0.023447919,0.023961597,0.021238257,anders
107.5507227,-0.035392612,0.012218378,-0.007935549,anders
107.5755587,-0.081534745,-0.009575145,-0.056827042,anders
107.6003887,-0.032386558,-0.026425029,-0.032888249,anders
107.6252247,-0.019930819,-0.033676125,0.008629613,anders
107.6500557,-0.040061029,-0.033576156,-0.012191298,anders
107.6748917,-0.091712993,0.003706897,-0.034930828,anders
107.6997227,-0.029147201,0.057990382,-0.014642305,anders
107.7245587,-0.004750278,-0.013335708,0.043049833,anders
107.7493897,-0.052987468,-0.063708046,-0.004063815,anders
107.7742257,-0.044714828,0.009986478,-0.085366863,anders
107.7990557,-0.032473682,0.061579659,-0.048619598,anders
107.8238917,-0.052872863,0.029884827,0.029731922,anders
107.8487227,-0.078533953,0.036384848,0.030849617,anders
107.8735587,-0.074997557,0.053747314,-0.02639667,anders
107.8983897,-0.061439034,0.0535742,-0.019910062,anders
107.9232257,-0.043573451,0.018407035,-0.016898453,anders
107.9480567,-0.058960399,-0.016015268,-0.00405826,anders
107.9728927,-0.02547281,-0.050865769,0.03463569,anders
107.9977227,-0.024734892,-0.032411116,0.031228809,anders
108.0225597,-0.058111968,-0.037570663,-0.041821333,anders
108.0473897,-0.056195251,-0.010881011,-0.047846158,anders
108.0722257,-0.037675949,0.037061663,0.008578742,anders
108.0970567,-0.05338274,0.018129,0.050018252,anders
108.1218933,-0.05369732,0.003844252,0.03282276,anders
108.1467243,-0.009723335,0.013391001,0.00493505,anders
108.1715603,-0.014928526,0.021203795,-0.035032715,anders
108.1963913,-0.066655335,-0.024346563,-0.042735691,anders
108.2212273,-0.039534194,-0.029671403,-0.000725055,anders
108.2460573,-0.0238467,-0.010184936,0.044013308,anders
108.2708933,-0.153405211,-0.028042954,0.002633586,anders
108.2957243,-0.171070234,-0.011279571,-0.025175772,anders
108.3205603,-0.068129418,0.023321875,0.053645572,anders
108.3453913,-0.018767223,-0.000717417,0.094978809,anders
108.3702273,-0.073571422,-0.047089126,-0.019758034,anders
108.3950583,-0.035155799,0.001302175,-0.068396051,anders
108.4198943,0.01150732,0.02549386,0.026892514,anders
108.4447243,-0.029433129,0.021787347,0.081772288,anders
108.4695613,-0.08732992,9.29707e-05,0.043423762,anders
108.4943913,-0.058112553,0.01810276,-0.00922179,anders
108.5192273,-0.067617787,0.006452658,-0.054755959,anders
108.5440583,-0.034614932,-0.057647918,-0.02887896,anders
108.5688943,-0.042430905,-0.096087295,0.036327581,anders
108.5937253,-0.010203391,-0.096883612,0.049739194,anders
108.6185613,0.025969824,-0.080756224,0.012089411,anders
108.6433923,-0.055141582,-0.067880948,-0.042394945,anders
108.6682283,-0.048840623,-0.052098691,-0.025759324,anders
108.6930583,-0.031084383,-0.022597698,0.001520422,anders
108.7178943,-0.049377397,-0.059591898,0.010963529,anders
108.7427253,-0.09407059,-0.054395222,-0.022031431,anders
108.7675613,-0.036420552,-0.001252729,0.007732504,anders
108.7923923,-0.003742218,0.016124574,0.011903762,anders
108.8172283,-0.034565231,-0.015157701,-0.037238431,anders
108.8420593,-0.043016211,0.004025516,-0.033479987,anders
108.8668953,-0.04718703,0.028393202,0.025918368,anders
108.8917253,-0.036987732,0.010386117,0.011687415,anders
108.9165623,-0.104273397,-0.029581101,-0.044570109,anders
108.9413923,-0.029457688,-0.040181774,0.007388542,schuifelen
108.9662283,-0.017552172,-0.00846622,0.045926078,schuifelen
108.9910593,-0.061881083,0.000804869,-0.010553055,schuifelen
109.0158953,-0.066117976,0.03548942,-0.060746431,schuifelen
109.0407263,-0.033684055,0.066108657,0.008233172,schuifelen
109.0655623,-0.05452821,0.007813086,0.025589901,schuifelen
109.0903933,-0.015824904,-0.018759001,-0.007615121,schuifelen
109.1152285,-0.011940014,0.076409368,-0.066254801,schuifelen
109.1400585,-0.079368351,0.037776558,-0.092025526,schuifelen
109.1648945,-0.022348643,-0.062637092,-0.048937541,schuifelen
109.1897255,0.005662444,-0.056365989,0.011307346,schuifelen
109.2145615,-0.135698088,-0.027977977,-0.015366044,schuifelen
109.2393925,-0.19421176,-0.018597325,-0.050085787,schuifelen
109.2642285,-0.04466805,0.037665717,0.031511815,schuifelen
109.2890595,-0.026253998,0.069274559,0.081167247,schuifelen
109.3138955,-0.056478841,-0.012653119,-0.014962148,schuifelen
109.3387255,-0.007659268,0.000883807,-0.106648536,schuifelen
109.3635625,-0.070324463,-0.034762903,-0.076930939,schuifelen
109.3883925,-0.063868552,-0.095574019,-0.023419707,schuifelen
109.4132285,0.001947708,-0.04087931,0.060546895,schuifelen
109.4380595,-0.072255798,-0.031770554,0.0046614,schuifelen
109.4628955,-0.130353148,-0.085430488,-0.029802381,schuifelen
109.4877265,-0.028415714,-0.030829481,0.027764626,schuifelen
109.5125625,-0.079551954,0.005233295,0.030291062,schuifelen
109.5373935,-0.126124442,-0.066652704,-0.028238543,schuifelen
109.5622295,-0.003404834,-0.066429084,-0.013481633,schuifelen
109.5870595,0.035820043,-0.051794636,0.037473636,schuifelen
109.6118955,-0.056561871,-0.049405135,-0.025582592,schuifelen
109.6367265,-0.050307105,-0.016207897,-0.044034212,schuifelen
109.6615625,-0.013494789,0.030426279,0.013919882,schuifelen
109.6863935,-0.024632565,-0.053041263,0.000274819,lopen
109.7112295,-0.099348287,-0.046472464,-0.050247317,lopen
109.7360605,-0.05850607,0.034721351,-0.01900462,lopen
109.7608965,-0.016293851,0.042101122,0.035420094,lopen
109.7857265,-0.049163389,-0.037911336,-0.004655845,lopen
109.8105635,-0.078745038,-0.067976257,-0.039256159,lopen
109.8353935,-0.020674585,0.005311574,-0.017329101,lopen
109.8602295,-0.027645051,0.013629312,0.018833005,lopen
109.8850605,-0.033210431,-0.035166617,-0.012569175,lopen
109.9098965,-0.045051627,0.024161316,-0.0614633,lopen
109.9347275,-0.011775708,0.028889996,-0.017904905,lopen
109.9595635,0.036566733,-0.034878349,0.042531477,lopen
109.9843945,0.047608615,-0.055204111,0.022054674,lopen
110.0092305,-0.08543893,0.001391308,-0.038602441,lopen
110.0340605,-0.018319327,0.03516161,0.007583546,lopen
110.0588965,0.122088109,0.201648797,-0.069763422,lopen
110.0837275,-0.079833205,0.117987164,-0.060385365,lopen
110.1085643,-0.39723118,0.199370758,0.131920202,lopen
110.1333953,-0.467304212,0.667101232,0.038226465,lopen
110.1582313,-0.401900182,0.858250294,0.707739089,lopen
110.1830623,-0.371216918,1.558792849,0.363023507,lopen
110.2078983,-0.050733951,2.321283511,-0.409257002,lopen
110.2327293,0.0601544,2.597635494,-0.840993333,lopen
110.2575653,-0.173347725,2.464835871,-0.714003503,lopen
110.2823953,-0.386512064,2.384550969,-0.820497673,lopen
110.3072313,-1.040255917,2.431547965,-0.24895807,lopen
110.3320623,-1.427405328,1.480394697,0.6575175,lopen
110.3568983,-1.632998693,1.232511491,0.803817905,lopen
110.3817293,-1.640129372,1.113543895,0.960829533,lopen
110.4065653,-0.937801005,0.956699206,1.151578717,lopen
110.4313963,-0.838005406,-0.626855432,1.066541564,lopen
110.4562323,-0.806531013,-1.958272575,0.291627396,lopen
110.4810623,-1.461620311,-1.901087391,-0.148937865,lopen
110.5058983,-0.621454943,-0.988544312,-1.10757725,lopen
110.5307293,0.361296532,-0.44712898,-1.093502856,lopen
110.5555653,0.687301608,-0.803541332,-1.197817402,lopen
110.5803963,0.887241885,-0.996345082,-1.287126532,lopen
110.6052323,1.654546852,-1.361762731,-0.919081802,lopen
110.6300633,1.886191317,-1.533544571,-0.529391776,lopen
110.6548993,1.691476697,-1.458776225,-0.551943171,lopen
110.6797293,1.556020684,-1.278474114,-0.406710028,lopen
110.7045663,1.397644755,-0.960502527,0.253857964,lopen
110.7293963,1.358419878,-0.574222305,0.899621025,lopen
110.7542323,1.404053888,0.334280641,1.151070156,lopen
110.7790633,1.090323871,1.084330182,0.985481394,lopen
110.8038993,0.443229471,1.714848018,0.080181699,lopen
110.8287303,0.344480524,1.665952431,-0.009828,lopen
110.8535663,0.357372465,1.826184559,0.344449972,lopen
110.8783973,0.737450838,1.876798057,0.544919568,lopen
110.9032333,1.582495707,1.169994231,0.531839347,lopen
110.9280633,1.751722314,0.708758259,0.434067031,lopen
110.9528993,1.369167645,-0.488309165,0.182090335,lopen
110.9777303,0.732925093,-1.326204351,0.305010503,lopen
111.0025663,-2.918845854,-0.787181115,1.622995276,lopen
111.0273973,-6.1198146,3.566657122,4.218440403,lopen
111.0522333,-4.647899097,8.375510185,-3.000392293,lopen
111.0770643,-1.118022716,-2.919590789,-0.83079228,lopen
111.1018998,3.506744796,-10.19777331,3.708175236,lopen
111.1267298,0.716944653,-4.123279307,-1.763123215,lopen
111.1515668,-1.511629207,0.881217206,-3.462999437,lopen
111.1763968,-0.506270642,-0.457996468,-0.841140975,lopen
111.2012328,0.240040482,-1.642505827,-0.291319101,lopen
111.2260638,-0.132505508,-1.411348289,-0.959867519,lopen
111.2508998,0.051056718,-2.033796675,-0.631467423,lopen
111.2757308,0.093018676,-1.377431222,-0.535524262,lopen
111.3005668,-0.443209591,0.410655656,-0.358004257,lopen
111.3253978,-0.295594293,0.784145898,-0.157643565,lopen
111.3502338,0.675725291,0.805589612,-0.598512808,lopen
111.3750638,0.432209224,0.877825529,-1.026538642,lopen
111.3998998,0.084554831,0.762031656,-0.3986962,lopen
111.4247308,0.199223993,0.294921589,-0.053281291,lopen
111.4495668,0.223763003,0.541443691,-0.016709296,lopen
111.4743978,0.096164478,0.69510004,0.227954872,lopen
111.4992338,0.156713566,0.615313028,0.258054291,lopen
111.5240648,0.039078696,0.643222958,0.103478175,lopen
111.5489008,0.058710723,0.479143107,0.186443441,lopen
111.5737308,0.019280024,0.832464584,0.380908678,lopen
111.5985668,-0.023784134,1.116076105,0.749364248,lopen
111.6233978,-0.177228522,1.359411273,0.788395582,lopen
111.6482338,-0.059569679,1.802160104,0.6188427,lopen
111.6730648,-0.378863322,2.170141172,0.217257098,lopen
111.6979008,-0.517429469,2.134223188,-0.190270444,lopen
111.7227318,-0.461435947,1.864471542,0.131712918,lopen
111.7475678,-1.96902122,2.686676309,0.048454707,lopen
111.7723978,-2.473009109,4.021635404,-0.766126461,lopen
111.7972348,-3.066348885,6.151139304,-1.241400428,lopen
111.8220648,-3.681530936,5.770984917,-0.932193525,lopen
111.8469008,-3.703403031,4.347698075,3.495748522,lopen
111.8717318,-2.090069109,2.507112409,6.138882371,lopen
111.8965678,0.309967918,-0.210173854,3.332026192,lopen
111.9213988,-0.594779946,-0.399492006,0.433875242,lopen
111.9462348,-3.51881228,-1.412781734,-0.584982351,lopen
111.9710658,-2.821400836,-2.295641131,-1.319085073,lopen
111.9959018,-1.654720514,-0.90829844,-2.334812944,lopen
112.0207318,-1.36319296,-0.4788855,-3.670401345,lopen
112.0455678,-0.953394359,-2.318814231,-2.677452911,lopen
112.0703988,-0.516525489,-3.008718143,-1.423503335,lopen
112.0952348,-0.336975038,-3.515733136,-1.170327229,lopen
112.1200659,0.14347313,-3.65510386,-1.57286695,lopen
112.1449019,1.172729266,-4.162509447,-1.398275084,lopen
112.1697329,1.812371389,-5.043556792,-1.235548242,lopen
112.1945689,2.653776366,-5.514621348,-1.052121233,lopen
112.2193989,2.871493932,-5.128582909,-0.622073579,lopen
112.2442359,2.350141566,-4.762725549,0.576642029,lopen
112.2690659,2.156944883,-3.637292072,1.61370522,lopen
112.2939019,1.752135712,-0.467490739,2.120684545,lopen
112.3187329,0.252061772,1.761112357,2.39617728,lopen
112.3435689,-1.404509386,6.091914026,1.121709093,lopen
112.3683999,-1.747840932,8.526492895,0.179174037,lopen
112.3932359,0.309763266,5.062907567,0.815324056,lopen
112.4180669,2.094158067,1.293721898,-0.585482727,lopen
112.4429029,1.764712488,-3.311586957,-0.546416309,lopen
112.4677329,-4.667589596,-6.065032622,-2.504796327,lopen
112.4925689,-9.569406956,9.016474364,10.30416457,lopen
112.5173999,-2.114046201,9.42389841,-11.38265075,lopen
112.5422359,1.087433592,-15.92888665,2.325952366,lopen
112.5670669,6.276679609,-16.10839383,6.48096846,lopen
112.5919029,-1.874833685,-3.973737352,-3.25659711,lopen
112.6167339,-2.978357645,1.426934627,-2.906107987,lopen
112.6415699,-0.672641469,0.585037753,-0.313370998,lopen
112.6663999,0.860389132,-1.42569034,-0.92751049,lopen
112.6912359,0.663402284,-0.615718386,-1.389772941,lopen
112.7160669,-0.12538243,0.542491658,-0.658699953,lopen
112.7409029,-0.070927311,-0.584557551,0.108847381,lopen
112.7657339,0.222475446,-0.08974175,-0.080293088,lopen
112.7905699,0.286688399,0.344117777,-0.165763009,lopen
112.8154009,0.45799603,0.118746571,-0.347393022,lopen
112.8402369,0.345342404,0.314002461,-1.073932079,lopen
112.8650669,0.128116588,0.768247538,-1.033395964,lopen
112.8899039,0.292168994,0.39684731,-0.330496323,lopen
112.9147339,0.185315221,0.251185567,0.149340227,lopen
112.9395699,0.129848533,0.087374066,0.763261617,lopen
112.9644009,-0.072953371,0.42775624,0.822721661,lopen
112.9892369,-0.001975189,1.326829857,0.394428902,lopen
113.0140679,0.14706566,1.653251986,0.436458396,lopen
113.0389039,-0.078766673,2.558713503,0.379766424,lopen
113.0637349,-0.103991561,3.441632541,0.469994809,lopen
113.0885709,0.101449192,3.530075186,0.054057801,lopen
113.113401,-0.193769125,2.997722454,-0.137492891,lopen
113.138237,-1.634459912,2.111475619,0.83959848,lopen
113.163068,-2.657575302,2.409715485,0.857511425,lopen
113.187904,-2.653203923,5.223447551,-0.289506172,lopen
113.212735,-4.438318516,5.902767125,-1.757696122,lopen
113.237571,-4.115172728,5.524627689,2.646604171,lopen
113.262402,-1.4385624,3.478743357,5.635636493,lopen
113.287238,0.442702053,-1.485196284,3.482701338,lopen
113.312068,-0.478514494,-1.602501663,1.545504174,lopen
113.336904,-3.991901143,-2.073492837,-0.322871554,lopen
113.361735,-2.906163243,-2.268198832,-1.373420763,lopen
113.386571,-1.374767523,-0.613021943,-3.28841795,lopen
113.411402,-1.571329279,-0.043360612,-4.166143491,lopen
113.436238,-0.901828349,-2.356132916,-3.002924137,lopen
113.461069,-0.327171012,-3.111087102,-1.82767706,lopen
113.485905,-0.114037077,-3.577981424,-1.538659716,lopen
113.510735,0.561963617,-3.206632067,-1.518180428,lopen
113.535572,1.426736407,-3.932753925,-2.074140708,lopen
113.560402,2.116623654,-4.10581192,-0.680679125,lopen
113.585238,2.561440644,-5.50959859,-1.279331024,lopen
113.610069,2.337975265,-5.282893853,-0.890971824,lopen
113.634905,1.63677424,-4.156420741,1.092166182,lopen
113.659736,1.506411152,-2.395364225,2.504451342,lopen
113.684572,1.065130557,-0.021422736,2.053909342,lopen
113.709403,0.634896523,1.386747591,1.565517293,lopen
113.734239,0.031097832,4.218707036,1.300238474,lopen
113.759069,-0.672045638,5.643787512,0.207124751,lopen
113.783905,-0.075646014,5.096112735,-0.426949654,lopen
113.808736,0.767808997,3.399003123,-0.344904009,lopen
113.833572,1.087886167,0.718013231,-1.752893511,lopen
113.858403,-3.781169829,-1.693460949,-4.988675995,lopen
113.883239,-7.209009374,5.547846982,7.801453357,lopen
113.90807,-1.681331193,0.924046307,-3.087874825,lopen
113.932906,2.311427152,-12.53574857,0.437865236,lopen
113.957736,2.753288959,-12.95224925,4.522861068,lopen
113.982572,-1.776433817,-3.126769919,-2.925369008,lopen
114.007403,-1.309035464,0.012938719,-2.44094561,lopen
114.032239,0.023324543,0.426504388,-1.639303015,lopen
114.05707,0.577799631,-0.336100587,-2.097927182,lopen
114.081906,0.470077547,-0.950495456,-1.970921272,lopen
114.1067369,0.257921267,-0.61032316,-0.657855907,lopen
114.1315729,-0.320470102,-0.13561228,0.30442622,lopen
114.1564029,-0.310992935,-0.027010043,0.219943017,lopen
114.1812399,0.656860419,-0.12298456,-0.32911258,lopen
114.2060699,0.608077099,-0.345305639,-0.667796174,lopen
114.2309059,0.09928923,0.288245768,-0.666705084,lopen
114.2557369,-0.1457208,0.582390573,-0.203419955,lopen
114.2805729,0.340069969,0.130763038,0.335169418,lopen
114.3054039,0.145561756,0.234107604,0.484095662,lopen
114.3302399,-0.165329438,0.394589116,0.620645689,lopen
114.3550699,0.004740922,0.438204886,0.476750682,lopen
114.3799069,0.295404843,0.981770751,0.244831983,lopen
114.4047369,0.037023985,1.617584555,0.249014496,lopen
114.4295729,-0.056488781,2.42364633,0.051654011,lopen
114.4544039,0.010586969,2.784245873,-0.016279525,lopen
114.4792399,0.058028353,2.38900567,-0.380096792,lopen
114.5040709,-0.122476948,1.703667849,0.05182855,lopen
114.5289069,-0.788916276,1.227733877,0.60791133,lopen
114.5537379,-1.421793171,1.899087351,0.483784005,lopen
114.5785739,-2.451910016,3.953221811,-0.658225451,lopen
114.6034039,-2.905720609,4.995610793,-1.139449253,lopen
114.6282399,-4.491916434,6.000551282,-1.551590541,lopen
114.6530709,-3.282934431,5.716484774,1.491767385,lopen
114.6779069,-0.865820611,3.041004129,5.501313086,lopen
114.7027379,0.312917254,0.627256258,3.344789786,lopen
114.7275739,-1.418665495,0.204876204,0.250652593,lopen
114.7524049,-3.565149125,-0.868298076,-1.110318425,lopen
114.7772409,-2.365993953,-1.542716075,-1.420570664,lopen
114.8020709,-1.733272594,-0.472546241,-2.600245399,lopen
114.8269069,-1.141903329,-0.378803972,-4.384298429,lopen
114.8517379,-1.653218949,-2.42327854,-3.134598756,lopen
114.8765739,-1.003980376,-3.861065307,-1.234429231,lopen
114.9014049,-0.551739176,-4.698094228,-1.175089129,lopen
114.9262409,1.228750269,-3.636724599,-1.573685707,lopen
114.9510719,1.700679045,-4.048938977,-1.637285725,lopen
114.9759079,2.203673492,-5.298269691,-1.420683954,lopen
115.0007379,2.864825767,-5.927411385,-1.251868991,lopen
115.0255739,3.437222571,-5.404625866,-0.799239535,lopen
115.0504049,2.765623661,-5.125785016,0.416476121,lopen
115.0752409,2.312976079,-3.076138878,2.23098876,lopen
115.1000719,1.761340399,-0.668401068,2.620536114,lopen
115.1249077,-0.528084265,4.523991043,3.180095941,lopen
115.1497387,-2.827266178,10.3213203,1.801078076,lopen
115.1745747,-0.56783773,9.433719978,-0.006290435,lopen
115.1994047,1.838437691,3.423527808,-1.319561037,lopen
115.2242407,3.587591323,-3.348106327,-3.904149638,lopen
115.2490717,-0.389801708,-7.71380184,-3.316477568,lopen
115.2739077,-9.550501154,0.111257603,14.09988929,lopen
115.2987387,-8.582581726,15.9064462,-7.653949156,lopen
115.3235747,-0.353816189,-11.01520353,-1.215908468,lopen
115.3484057,6.621124465,-20.04102525,8.739892877,lopen
115.3732417,1.300048293,-5.677972673,-2.086456114,lopen
115.3980717,-3.471387268,0.922183969,-6.771925911,lopen
115.4229077,-0.629186717,3.556485305,-1.686028115,lopen
115.4477387,0.678067101,0.206156744,0.433753912,lopen
115.4725747,0.581958171,-0.916816956,-1.602581477,lopen
115.4974057,0.493417878,1.023125768,-1.357024148,lopen
115.5222417,-0.065979981,0.749862503,0.022661761,lopen
115.5470727,0.299689098,0.191727424,0.376368315,lopen
115.5719087,0.182646552,0.038081819,0.554242954,lopen
115.5967397,0.484952863,0.456742168,0.320092372,lopen
115.6215757,0.160254639,0.365156279,-0.425007501,lopen
115.6464057,-0.03708655,-0.16622757,-0.536813573,lopen
