Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
4.03,-0.233377278,0.069580078,0.502267182
4.04,-0.190641344,-0.014500618,0.058156192
4.05,-0.272071898,-0.033686638,-0.12162602
4.06,-0.225642324,-0.031070709,0.019125819
4.07,-0.075988173,-0.033260345,0.174007177
4.08,0.087591112,0.007673264,0.210046351
4.09,0.155046046,0.048642159,0.27032283
4.1,0.112416267,0.070459366,0.110850334
4.11,0.074863672,0.066133499,-0.065921068
4.12,0.084937036,-0.005080223,-0.053543091
4.13,0.10875541,-0.061986923,-0.020040393
4.14,0.165221751,-0.061573982,0.019551396
4.15,0.105726123,0.015316963,0.094177723
4.16,0.103562117,0.015490532,0.098276973
4.17,0.108035564,0.068208694,0.137190878
4.18,0.052492142,0.065856934,0.104234397
4.19,-0.126976788,0.06832695,0.068785489
4.2,-0.174570441,0.001373291,0.016683042
4.21,-0.157446742,-0.060803413,0.048054039
4.22,-0.13976109,-0.041594505,0.05255729
4.23,-0.141220033,-0.041563988,0.054074705
4.24,-0.073039651,0.018188477,0.154395163
4.25,-0.009513557,0.022864342,0.139549613
4.26,-0.026986837,0.015577316,0.196274519
4.27,-0.027398109,0.015476227,0.195446849
4.28,0.025038362,0.017757416,0.364243269
4.29,0.032749891,0.020092011,0.279284596
4.3,0.033450723,0.015317917,0.092135429
4.31,-0.003955066,-0.015712738,0.099811554
4.32,0.001479089,-0.092237473,0.088302493
4.33,-0.062928975,-0.123293877,-0.126526415
4.34,-0.077389836,-0.029812813,-0.31198746
4.35,-0.054092526,0.006055832,-0.144221008
4.36,0.064366877,0.027380943,0.375776827
4.37,0.117670357,-0.032907486,0.743313909
4.38,-0.0562374,-0.13388443,0.277455747
4.39,-0.113965869,-0.114739418,-0.017067015
4.4,-0.12106508,-0.133786202,0.209212422
4.41,-0.073077023,-0.093174934,0.02616322
4.42,-0.073758364,-0.093147278,0.027048767
4.43,0.031988978,-0.040541649,0.027952492
4.44,-0.05907917,-0.033639908,0.292269707
4.45,-0.152328908,-0.046073914,0.305146068
4.46,-0.192553461,-0.041810989,0.111018837
4.47,-0.39005065,0.017642975,0.056698263
4.48,-0.298567832,-0.085618019,-0.050430775
4.49,-0.254798293,-0.160056114,-0.156683087
4.5,-0.306203842,-0.128998756,-0.204196751
4.51,-0.306450844,-0.11462307,-0.0670169
4.52,-0.151205003,-0.018891335,0.036039829
4.53,-0.150331676,-0.018984795,0.034118533
4.54,-0.128007293,0.050395012,-0.118001998
4.55,-0.193630457,0.069500923,0.004509926
4.56,-0.249512315,0.134050369,0.181381226
4.57,-0.240644157,0.069390297,-0.105217397
4.58,-0.265606523,0.060011864,-0.240147889
4.59,-0.362167299,0.041149139,-0.249921441
4.6,-0.498868525,-0.006459236,-0.245780706
4.61,-0.571978986,-0.128173828,-0.205671907
4.62,-0.59812355,-0.173195839,-0.029500484
4.63,-0.484092057,-0.302072525,-0.070599437
4.64,-0.683369577,-0.217827797,-0.154649854
4.65,-0.805831373,-0.305805206,-0.15052706
4.66,-0.488236904,-0.41046238,-0.202414274
4.67,-0.168253303,-0.558454514,-0.26479739
4.68,-0.146310568,-0.608584404,-0.071612835
4.69,-0.232946456,-0.565660477,0.22363317
4.7,-0.437760949,-0.458369255,0.24769026
4.71,-0.528002083,-0.406029701,0.012232184
4.72,-0.571503341,-0.391843796,-0.287013829
