"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.950946210E0,9.616754532E0,1.427767396E0,-6.698408127E-1
9.975946210E0,9.566504478E0,1.535444379E0,-6.602694988E-1
1.000094621E1,9.596415520E0,1.479212999E0,-6.698408127E-1
1.002594621E1,9.693324089E0,1.366600871E0,-6.146563292E-1
1.005094621E1,9.632308006E0,1.418196082E0,-5.464608669E-1
1.007594621E1,9.594022751E0,1.506730556E0,-5.955137610E-1
1.010094621E1,9.657432556E0,1.584497213E0,-6.686443686E-1
1.012594621E1,9.734002113E0,1.558176160E0,-5.548357368E-1
1.015094621E1,9.653842926E0,1.313958764E0,-5.249254704E-1
1.017594621E1,9.549755096E0,1.406231999E0,-4.136592150E-1
1.020094621E1,9.531808853E0,1.582104445E0,-6.267699599E-1
1.022594621E1,9.656235695E0,1.814357758E0,-7.440183163E-1
1.025094621E1,9.538987160E0,1.779661894E0,-6.722336411E-1
1.027594621E1,9.433553696E0,1.418196082E0,-6.146563292E-1
1.030094621E1,9.741181374E0,1.188335538E0,-4.974080026E-1
1.032594621E1,9.728020668E0,1.452891946E0,-5.488536954E-1
1.035094621E1,9.585647583E0,1.390678644E0,-6.435197592E-1
1.037594621E1,9.498160362E0,1.418196082E0,-6.590731144E-1
1.040094621E1,9.769894600E0,1.467248917E0,-6.423233151E-1
1.042594621E1,9.701699257E0,1.567747474E0,-4.639084935E-1
1.045094621E1,9.506534576E0,1.631157279E0,-5.715855360E-1
1.047594621E1,9.464660645E0,1.877767563E0,-7.464110851E-1
1.050094621E1,9.705288887E0,2.077717781E0,-8.588737845E-1
1.052594621E1,9.519845009E0,2.034646988E0,-8.026424646E-1
1.055094621E1,9.435946465E0,1.766501307E0,-6.291627884E-1
1.057594621E1,9.544969559E0,1.585693598E0,-5.536393523E-1
1.060094621E1,9.598808289E0,1.718644857E0,-7.069295645E-1
1.062594621E1,9.591629982E0,1.743769526E0,-7.715357542E-1
1.065094621E1,9.578469276E0,1.868196249E0,-7.571788430E-1
1.067594621E1,9.622735977E0,1.924427629E0,-5.703890920E-1
1.070094621E1,9.505338669E0,1.734198213E0,-4.447658956E-1
1.072594621E1,9.578469276E0,1.542622805E0,-4.818546474E-1
1.075094621E1,9.700503349E0,1.764108539E0,-5.775675774E-1
1.077594621E1,9.728020668E0,1.717448473E0,-7.559823990E-1
1.080094621E1,9.546165466E0,1.718644857E0,-7.452147007E-1
1.082594621E1,9.401250839E0,1.735394597E0,-7.763214111E-1
1.085094621E1,9.438339233E0,1.835893154E0,-8.935697079E-1
1.087594621E1,9.810722351E0,1.545015693E0,-8.947660923E-1
1.090094621E1,9.610772133E0,1.370190024E0,-7.464110851E-1
1.092594621E1,9.508927345E0,1.166800141E0,-8.899804950E-1
1.095094621E1,9.712467194E0,1.328315616E0,-7.858926654E-1
1.097594621E1,9.570094109E0,1.427767396E0,-7.105187774E-1
1.100094621E1,9.814311981E0,1.583300829E0,-4.806582630E-1
1.102594621E1,9.367751122E0,1.438535094E0,-6.901797652E-1
1.105094621E1,9.305538177E0,2.342274189E0,-7.655537128E-1
1.107594621E1,9.650253296E0,2.784049034E0,-1.131805062E0
1.110094621E1,9.475428581E0,2.337488651E0,-9.355936646E-1
1.112594621E1,9.431160927E0,1.736590981E0,-3.921238184E-1
1.115094621E1,9.549755096E0,1.234995604E0,-6.698408127E-1
1.117594621E1,9.455089569E0,1.273280740E0,-1.136590719E0
1.120094621E1,9.728020668E0,1.413410425E0,-1.088734269E0
1.122594621E1,9.601201057E0,1.944916129E0,-1.004985452E0
1.125094621E1,9.105587006E0,1.955683827E0,-7.476075292E-1
1.127594621E1,9.496963501E0,1.905285001E0,-7.129116058E-1
1.130094621E1,9.722038269E0,1.811964989E0,-8.636594415E-1
1.132594621E1,9.377322197E0,1.348654628E0,-9.499505758E-1
1.135094621E1,9.374929428E0,1.434945822E0,-9.738788009E-1
1.137594621E1,9.415607452E0,2.031057835E0,-1.089930773E0
1.140094621E1,9.490981102E0,2.323131800E0,-1.039681435E0
1.142594621E1,9.720842361E0,2.851048231E0,-1.068395257E0
1.145094621E1,9.659825325E0,2.216650963E0,-1.158126116E0
1.147594621E1,9.224032402E0,1.735394597E0,-1.178614736E0
1.150094621E1,9.493373871E0,1.381107330E0,-1.573580027E0
1.152594621E1,9.881310463E0,1.607229114E0,-1.628614902E0
1.155094621E1,9.511320114E0,2.286042929E0,-1.592722535E0
1.157594621E1,9.459875107E0,2.569741964E0,-1.775923014E0
1.160094621E1,9.274431229E0,2.222633123E0,-1.538884044E0
1.162594621E1,8.972785950E0,2.007129431E0,-1.907528281E0
1.165094621E1,9.240931511E0,1.743769526E0,-2.509622335E0
1.167594621E1,9.092427254E0,1.864607096E0,-2.606681108E0
1.170094621E1,8.946314812E0,2.370988131E0,-2.745464802E0
1.172594621E1,9.043374062E0,2.402094841E0,-2.404338121E0
1.175094621E1,9.025427818E0,2.153091669E0,-1.933849335E0
1.177594621E1,8.785996437E0,2.725275517E0,-1.780708671E0
1.180094621E1,8.976374626E0,3.273530960E0,-2.216351986E0
1.182594621E1,9.072088242E0,3.947559118E0,-2.962164879E0
1.185094621E1,1.020449162E1,1.223031521E0,-1.532902002E0
1.187594621E1,9.718449593E0,9.094221592E-1,-1.686042666E0
1.190094621E1,9.030213356E0,2.251347065E0,-2.379213572E0
1.192594621E1,9.062516212E0,1.943719745E0,-2.270190477E0
1.195094621E1,9.637093544E0,2.212912321E0,-2.581556559E0
1.197594621E1,9.902846336E0,1.802393675E0,-2.056032896E0
1.200094621E1,9.349804878E0,1.995165467E0,-2.543121815E0
1.202594621E1,9.649057388E0,2.521885633E0,-2.945415020E0
1.205094621E1,9.310323715E0,1.902892232E0,-2.721536636E0
1.207594621E1,9.348608971E0,1.601246953E0,-2.454587460E0
1.210094621E1,8.915208817E0,2.029861450E0,-2.428266287E0
1.212594621E1,8.557332039E0,2.087289095E0,-2.577817678E0
1.215094621E1,9.268448830E0,2.473879576E0,-2.460569382E0
1.217594621E1,9.983005524E0,2.578116894E0,-2.231905222E0
1.220094621E1,8.876923561E0,2.123181343E0,-2.063211441E0
1.222594621E1,8.972785950E0,1.901695848E0,-2.072782516E0
1.225094621E1,9.312716484E0,2.675026178E0,-2.222334146E0
1.227594621E1,9.380911827E0,3.028116941E0,-2.222334146E0
1.230094621E1,8.648259163E0,3.237638474E0,-2.427069902E0
1.232594621E1,9.257680893E0,1.819143414E0,-2.302643061E0
1.235094621E1,9.809526443E0,1.200299621E0,-2.175673962E0
1.237594621E1,9.343822479E0,4.341477454E-1,-2.158924341E0
1.240094621E1,9.449107170E0,2.630609274E-1,-1.897956967E0
1.242594621E1,9.266056061E0,8.424231410E-1,-2.017598152E0
1.245094621E1,8.496315002E0,1.087687492E0,-1.192971587E0
1.247594621E1,7.939684868E0,3.259174109E0,-4.007977992E-2
1.250094621E1,8.617152214E0,6.596563339E0,-8.928219229E-2
1.252594621E1,9.463463783E0,7.045516491E0,-7.799106240E-1
1.255094621E1,9.050552368E0,3.512962818E0,-9.559326172E-1
1.257594621E1,9.418000221E0,-7.808079123E-1,-2.268694937E-1
1.260094621E1,9.511320114E0,-9.532406926E-1,-3.189931810E-1
1.262594621E1,9.224032402E0,1.704287887E0,-2.454587460E0
1.265094621E1,9.641879082E0,3.139532804E0,-2.516800880E0
1.267594621E1,1.021047306E1,5.755037785E0,-2.282154560E0
1.270094621E1,9.771091461E0,1.617996812E0,-5.500500798E-1
1.272594621E1,1.090469074E1,-2.449502707E0,3.409772366E-2
1.275094621E1,1.146251774E1,-1.109970570E0,1.034895778E-1
1.277594621E1,1.074796104E1,5.623133183E-1,3.596711457E-1
1.280094621E1,1.058151054E1,1.444517136E0,4.757230580E-1
1.282594621E1,1.047144032E1,2.742025137E0,-1.670489311E-1
1.285094621E1,9.877721786E0,2.806781054E0,-1.095912814E0
1.287594621E1,9.743574142E0,1.363011599E0,-1.152144074E0
1.290094621E1,1.043315506E1,6.197410822E-1,-3.142075241E-1
1.292594621E1,9.498160362E0,2.596062899E0,-7.081259489E-1
1.295094621E1,9.242128372E0,1.306780219E0,-1.635793328E0
1.297594621E1,1.047263718E1,1.156032443E0,-8.528917432E-1
1.300094621E1,8.919994354E0,5.346911907E0,-4.998008311E-1
1.302594621E1,8.198259354E0,4.210919380E0,-2.126621008E0
1.305094621E1,9.598808289E0,3.019742250E0,-1.410718441E0
1.307594621E1,8.127670288E0,6.789335251E0,-1.038485050E0
1.310094621E1,8.114510536E0,7.567451000E0,-2.006830454E0
1.312594621E1,9.121140480E0,2.670240402E0,-3.153740168E0
1.315094621E1,1.409013653E1,-5.430212021E0,1.525424421E-1
1.317594621E1,1.253270817E1,-7.322635651E0,1.864308000E0
1.320094621E1,7.854739666E0,1.195513964E0,-2.237887383E0
1.322594621E1,7.585397243E0,2.378166676E0,-3.554687500E0
1.325094621E1,9.529416084E0,1.003938675E0,-3.049502850E0
1.327594621E1,9.783055305E0,6.071787328E-2,-1.913510323E0
1.330094621E1,9.085248947E0,8.328518271E-1,-1.306630731E0
1.332594621E1,9.431160927E0,-4.755735099E-1,-2.044068813E0
1.335094621E1,9.705288887E0,-9.041878581E-1,-2.471337080E0
1.337594621E1,9.492177963E0,7.968099117E-1,-2.638984203E0
1.340094621E1,9.471838951E0,1.348654628E0,-3.146561861E0
1.342594621E1,9.425178528E0,1.150050402E0,-3.345165968E0
1.345094621E1,9.814311981E0,6.987041831E-1,-3.142972469E0
1.347594621E1,9.584450722E0,1.139282703E0,-2.623430967E0
1.350094621E1,9.043374062E0,1.996361852E0,-2.702394009E0
1.352594621E1,9.546165466E0,1.422981739E0,-2.333749771E0
1.355094621E1,9.321090698E0,1.737787485E0,-2.468944311E0
1.357594621E1,8.933155060E0,2.229811668E0,-2.757428885E0
1.360094621E1,8.880512238E0,2.411666155E0,-2.983700275E0
1.362594621E1,9.278019905E0,1.998754621E0,-2.012812614E0
1.365094621E1,9.898060799E0,1.955683827E0,-2.330160618E0
1.367594621E1,9.300751686E0,2.302792788E0,-1.885992885E0
1.370094621E1,8.609973907E0,2.755185604E0,-2.504836559E0
1.372594621E1,9.427571297E0,2.639133930E0,-2.311017990E0
1.375094621E1,9.243324280E0,2.074128628E0,-2.252244234E0
1.377594621E1,8.760871887E0,1.467248917E0,-2.225923300E0
1.380094621E1,9.172586441E0,1.270887971E0,-2.433052063E0
1.382594621E1,9.474231720E0,1.397857070E0,-2.140978098E0
1.385094621E1,8.730960846E0,1.919641972E0,-2.239083767E0
1.387594621E1,9.070891380E0,2.451147795E0,-2.627020121E0
1.390094621E1,9.876524925E0,1.229013562E0,-2.376820564E0
1.392594621E1,9.887292862E0,6.065805554E-1,-1.856082559E0
1.395094621E1,9.744770050E0,1.478016615E0,-2.248655081E0
1.397594621E1,9.716055870E0,1.632353663E0,-2.144567251E0
1.400094621E1,9.736394882E0,1.424178123E0,-1.811815381E0
1.402594621E1,9.534201622E0,1.173978567E0,-1.550848126E0
1.405094621E1,9.790233612E0,3.288635612E-1,-1.382004619E0
1.407594621E1,9.745966911E0,6.532405615E-1,-1.138983607E0
1.410094621E1,9.692128181E0,1.574925900E0,-2.723331153E-1
1.412594621E1,9.234949112E0,8.591728806E-1,5.563312769E-2
1.415094621E1,9.137890816E0,-4.372883439E-1,-3.106182814E-1
1.417594621E1,9.267252922E0,7.268198580E-2,-8.158029914E-1
1.420094621E1,1.019970608E1,4.299453735E0,-1.200150132E0
1.422594621E1,9.841829300E0,7.226174831E0,-1.592722535E0
1.425094621E1,1.004282665E1,8.866155624E0,-2.266601324E0
1.427594621E1,8.142027855E0,6.274579048E0,-2.931058168E0
1.430094621E1,8.243722916E0,1.772483349E0,-2.333749771E0
1.432594621E1,9.097212791E0,-2.083251238E0,-7.559823990E-1
1.435094621E1,1.112617683E1,-6.671488762E0,-4.486542568E-2
1.437594621E1,1.251595783E1,-3.019293547E0,-1.323530078E-1
1.440094621E1,9.533005714E0,3.748805285E0,-1.185793161E0
1.442594621E1,8.080861092E0,2.071735859E0,-1.218096256E0
1.445094621E1,1.019133091E1,2.929712236E-1,-1.280309677E0
1.447594621E1,1.031097221E1,1.193420291E-1,-1.453789353E0
1.450094621E1,1.035165024E1,-2.422732860E-2,-1.232453227E0
1.452594621E1,1.001650524E1,4.277170449E-2,-1.640578985E0
1.455094621E1,9.941131592E0,8.555836678E-1,-8.911768794E-1
1.457594621E1,9.525827408E0,7.501499057E-1,-1.636989832E0
1.460094621E1,9.843025208E0,2.341975123E-1,-1.757976890E0
1.462594621E1,9.549755096E0,1.868196249E0,-1.789083600E0
1.465094621E1,9.135498047E0,1.128515005E0,-9.499505758E-1
1.467594621E1,9.323483467E0,-4.950151965E-2,-1.104287624E0
1.470094621E1,9.164211273E0,1.254138112E0,-3.681955934E-1
1.472594621E1,8.899655342E0,1.464856148E0,-6.176473573E-2
1.475094621E1,8.562117577E0,3.827768564E0,-1.524527073E0
1.477594621E1,8.983553886E0,5.454588890E0,-1.399950743E0
1.480094621E1,1.100055313E1,-2.183749676E0,1.357926875E-1
1.482594621E1,1.130818081E1,-5.570191860E0,-1.268345594E0
1.485094621E1,1.047981548E1,-4.265206456E-1,-3.021985531E0
1.487594621E1,8.580063820E0,1.553390503E0,-2.922683239E0
1.490094621E1,8.861370087E0,1.363011599E0,-1.417896986E0
1.492594621E1,9.429964066E0,6.029912829E-1,-2.196012974E0
1.495094621E1,1.024158001E1,2.702394128E-1,-3.135644436E0
1.497594621E1,9.544969559E0,5.155037045E-1,-1.820190310E0
1.500094621E1,9.546165466E0,3.157030344E-1,-2.051247120E0
1.502594621E1,9.601201057E0,9.285647273E-1,-2.807678223E0
1.505094621E1,9.312716484E0,1.460070491E0,-2.178066730E0
1.507594621E1,9.152247429E0,1.223031521E0,-2.363660097E0
1.510094621E1,9.243324280E0,1.284048438E0,-2.606681108E0
1.512594621E1,9.983005524E0,1.262513041E0,-2.783750057E0
1.515094621E1,9.747162819E0,1.662413478E0,-2.591127872E0
1.517594621E1,9.274431229E0,1.752144337E0,-2.559871674E0
1.520094621E1,9.003892899E0,1.455284834E0,-2.682054996E0
1.522594621E1,9.285199165E0,1.843071699E0,-2.832803011E0
1.525094621E1,9.390482903E0,2.337488651E0,-2.974128962E0
1.527594621E1,8.847013474E0,2.369791746E0,-2.727518797E0
1.530094621E1,8.739336014E0,2.298007011E0,-2.622234583E0
1.532594621E1,9.088837624E0,1.480409503E0,-2.627020121E0
1.535094621E1,9.076873779E0,1.333101273E0,-2.314607143E0
1.537594621E1,9.019445419E0,1.390678644E0,-2.410320044E0
1.540094621E1,9.617950439E0,1.802393675E0,-2.673680305E0
1.542594621E1,1.061859894E1,1.839482427E0,-2.305036068E0
1.545094621E1,9.772287369E0,1.391875029E0,-1.931456566E0
1.547594621E1,9.345019341E0,2.345863581E0,-2.198405743E0
1.550094621E1,9.690931320E0,2.738435984E0,-2.066800594E0
1.552594621E1,8.444869041E0,2.440380096E0,-2.790928602E0
1.555094621E1,1.056715298E1,1.562961817E0,-2.233101845E0
1.557594621E1,9.938738823E0,2.451147795E0,-1.891974926E0
1.560094621E1,8.744121552E0,3.740430355E0,-1.316202044E0
1.562594621E1,9.037391663E0,4.340131760E0,-7.727321386E-1
1.565094621E1,8.588438988E0,4.410719872E0,-7.691429257E-1
1.567594621E1,8.035397530E0,3.108426094E0,-4.280161560E-1
1.570094621E1,8.469993591E0,1.510319710E0,1.657029688E-1
1.572594621E1,9.090034485E0,2.100449562E0,9.152546525E-2
1.575094621E1,9.379714966E0,2.050200462E0,-1.297059417E0
1.577594621E1,9.017052650E0,7.908278704E-1,-1.000199914E0
1.580094621E1,9.160622597E0,7.776673436E-1,-4.938187599E-1
1.582594621E1,9.414411545E0,2.149502516E0,-5.380859971E-1
1.585094621E1,9.781859398E0,3.820590019E0,-7.212864757E-1
1.587594621E1,9.558130264E0,3.791876078E0,-1.000199914E0
1.590094621E1,9.232556343E0,2.536242485E0,-1.203739285E0
1.592594621E1,9.376126289E0,2.095664024E0,-9.858429432E-1
1.595094621E1,9.670592308E0,2.166252136E0,-1.263559937E0
1.597594621E1,9.768698692E0,1.123729348E0,-3.345465064E-1
1.600094621E1,1.014227772E1,2.246262282E-1,-6.894320250E-2
1.602594621E1,1.100414276E1,-2.648555636E-1,-6.554838419E-1
1.605094621E1,1.062936687E1,1.062562823E0,8.554340899E-2
1.607594621E1,9.683753014E0,2.524278402E0,5.165506005E-1
1.610094621E1,9.237341881E0,2.962314367E0,-3.142075241E-1
1.612594621E1,9.918399811E0,1.910070658E0,-7.440183163E-1
1.615094621E1,1.017338467E1,4.652544558E-1,-6.195915341E-1
1.617594621E1,9.857382774E0,3.097209930E-1,-8.564809561E-1
1.620094621E1,1.007408237E1,9.780662507E-2,-9.439685345E-1
1.622594621E1,1.030379295E1,6.909275055E-2,-5.859424472E-1
1.625094621E1,1.004880810E1,4.114159346E-1,-6.973582506E-1
1.627594621E1,1.005359364E1,-5.784648657E-1,-5.787639618E-1
1.630094621E1,1.024516964E1,-1.120738268E0,-5.548357368E-1
1.632594621E1,1.006914711E1,-3.753740340E-2,-7.404290438E-1
1.635094621E1,9.245717049E0,1.518694639E0,-3.490529954E-1
1.637594621E1,8.548956871E0,1.145264745E0,-1.423879027E0
1.640094621E1,9.325876236E0,3.216851056E-1,-8.469096422E-1
1.642594621E1,8.837441444E0,-5.667998642E-2,-2.591725886E-1
1.645094621E1,8.718997002E0,9.421738982E-2,-7.212864757E-1
1.647594621E1,8.247311592E0,1.817947030E0,-7.320541739E-1
1.650094621E1,7.979166031E0,6.056682587E0,-3.272184849E0
1.652594621E1,1.123041439E1,-9.855438471E-1,-2.185245275E0
1.655094621E1,1.388420391E1,-5.923432350E0,-1.678864241E0
1.657594621E1,1.068215847E1,-3.498157263E0,4.793123007E-1
1.660094621E1,8.393424034E0,2.579313278E0,-1.590329766E0
1.662594621E1,8.858977318E0,2.584098816E0,-2.378016949E0
1.665094621E1,1.016979504E1,8.075776510E-3,-2.040479422E0
1.667594621E1,9.860971451E0,-4.648058116E-1,-2.190030813E0
1.670094621E1,9.665806770E0,-4.351946339E-2,-2.286940336E0
1.672594621E1,9.336644173E0,-5.989534259E-1,-1.749601960E0
1.675094621E1,9.536594391E0,-7.269694209E-1,-1.528116345E0
1.677594621E1,9.525827408E0,-5.413761139E-1,-1.888385773E0
1.680094621E1,9.408429146E0,7.986045629E-2,-2.551496744E0
1.682594621E1,9.688538551E0,5.479564071E-1,-2.752643347E0
1.685094621E1,9.506534576E0,1.307976723E0,-2.992075205E0
1.687594621E1,9.596415520E0,1.454088449E0,-2.889183760E0
1.690094621E1,9.757930756E0,1.098604679E0,-2.197209358E0
1.692594621E1,9.470642090E0,1.513908982E0,-2.199602127E0
1.695094621E1,9.198907852E0,1.424178123E0,-2.641377211E0
1.697594621E1,9.218050003E0,3.348456323E-1,-2.317000151E0
1.700094621E1,8.909226418E0,9.692427516E-1,-2.733500719E0
1.702594621E1,9.090034485E0,1.092473030E0,-2.877219677E0
1.705094621E1,9.210871696E0,9.034401178E-1,-2.595913410E0
1.707594621E1,9.365358353E0,1.383500099E0,-2.534746885E0
1.710094621E1,9.301948547E0,1.582104445E0,-2.547907352E0
1.712594621E1,9.255288124E0,1.292423368E0,-2.529961348E0
1.715094621E1,9.221639633E0,1.509123325E0,-2.716751099E0
1.717594621E1,9.418000221E0,1.224227905E0,-2.580360174E0
1.720094621E1,9.019445419E0,2.129163504E0,-2.203191519E0
1.722594621E1,9.236145973E0,2.203341007E0,-2.552693129E0
1.725094621E1,9.462267876E0,1.843071699E0,-2.280958176E0
1.727594621E1,9.246913910E0,1.497159243E0,-2.081157446E0
1.730094621E1,9.522237778E0,1.448106408E0,-2.308625221E0
1.732594621E1,9.263663292E0,2.627169609E0,-2.502443790E0
1.735094621E1,9.006285667E0,2.750400066E0,-2.461765766E0
1.737594621E1,9.438339233E0,2.206930161E0,-2.213959217E0
1.740094621E1,9.264860153E0,1.524676681E0,-2.325374842E0
1.742594621E1,9.058927536E0,1.234995604E0,-2.512015104E0
1.745094621E1,9.301948547E0,1.492373586E0,-3.004039288E0
1.747594621E1,1.017099190E1,2.325524569E0,-2.673680305E0
1.750094621E1,9.756733894E0,2.704936504E0,-2.187638044E0
1.752594621E1,9.473034859E0,2.460718870E0,-1.526919961E0
1.755094621E1,9.174979210E0,3.314208984E0,-1.447807193E0
1.757594621E1,9.932756424E0,3.791876078E0,-1.197757244E0
1.760094621E1,1.013150978E1,3.535694599E0,-1.220489144E0
1.762594621E1,9.204889297E0,2.570938349E0,-1.030110121E0
1.765094621E1,9.013463974E0,1.796411633E0,-6.327520609E-1
1.767594621E1,9.104391098E0,2.151895285E0,-3.345465064E-1
1.770094621E1,8.538188934E0,1.206281662E0,-6.074778438E-1
1.772594621E1,8.186294556E0,5.202893615E-1,1.202393398E-1
1.775094621E1,8.430512428E0,1.043420196E0,6.759724021E-2
1.777594621E1,8.942726135E0,1.698305845E0,-6.889833808E-1
1.780094621E1,9.439536095E0,1.754537225E0,-1.073180914E0
1.782594621E1,1.019491959E1,2.002343893E0,-7.595716119E-1
1.785094621E1,9.918399811E0,3.729662657E0,-9.870393276E-1
1.787594621E1,9.495766640E0,3.621985674E0,-1.414307714E0
1.790094621E1,9.808329582E0,2.029861450E0,-9.595218897E-1
1.792594621E1,9.825078964E0,1.622782350E0,-6.375376582E-1
1.795094621E1,8.887691498E0,1.549801350E0,-1.020538807E0
1.797594621E1,9.795168877E0,7.046862841E-1,-1.518545032E0
1.800094621E1,9.941131592E0,2.198405862E-1,-7.775177956E-1
1.802594621E1,1.034925747E1,2.294118702E-1,-6.578766704E-1
1.805094621E1,9.993773460E0,3.559323773E-2,-1.165304661E0
1.807594621E1,1.057433224E1,-9.388837814E-1,7.357929647E-2
1.810094621E1,1.096346474E1,-6.001498103E-1,5.802594870E-2
1.812594621E1,1.083051395E1,1.241276711E-1,1.453639716E-1
1.815094621E1,1.004282665E1,1.116550922E0,-5.392823815E-1
1.817594621E1,9.455089569E0,2.032254219E0,-1.814208269E0
1.820094621E1,9.594022751E0,1.366600871E0,-1.985295057E0
1.822594621E1,9.598808289E0,7.106683254E-1,-1.510170221E0
1.825094621E1,9.852597237E0,3.551846147E-1,-1.046859860E0
1.827594621E1,9.783055305E0,8.344969153E-2,-9.595218897E-1
1.830094621E1,9.434750557E0,3.623630702E-1,-6.698408127E-1
1.832594621E1,9.590433121E0,-3.224328458E-1,-9.978070259E-1
1.835094621E1,9.724431038E0,4.652544558E-1,-1.034895778E0
1.837594621E1,9.260073662E0,8.735297918E-1,-1.155733347E0
1.840094621E1,9.213264465E0,4.281657040E-1,-1.127019525E0
1.842594621E1,9.272038460E0,-1.595713645E-1,-7.117151618E-1
1.845094621E1,8.872138023E0,5.670989752E-1,-7.500003576E-1
1.847594621E1,8.710621834E0,2.246262282E-1,-7.739285827E-1
1.850094621E1,8.797960281E0,4.245764613E-1,-1.244417310E0
1.852594621E1,9.700503349E0,7.082754970E-1,-1.439432383E0
1.855094621E1,1.062458134E1,-3.001347303E0,-1.590329766E0
1.857594621E1,1.135005474E1,-4.314558506E0,-1.347308755E0
1.860094621E1,1.000573730E1,-8.922237158E-1,-5.309075117E-1
1.862594621E1,9.037391663E0,2.721686125E0,-1.269541979E0
1.865094621E1,9.226425171E0,2.063360929E0,-2.334946156E0
1.867594621E1,1.004521942E1,-2.636591494E-1,-2.376820564E0
1.870094621E1,1.007767200E1,-1.145862937E0,-2.094317913E0
1.872594621E1,9.681360245E0,-5.222335458E-1,-1.915903211E0
1.875094621E1,9.796365738E0,9.847960472E-1,-1.973330975E0
1.877594621E1,9.850203514E0,1.440927863E0,-1.877618074E0
1.880094621E1,9.865756989E0,6.460621357E-1,-1.929063678E0
1.882594621E1,9.333055496E0,4.891826808E-1,-2.477319241E0
1.885094621E1,9.341429710E0,6.005984545E-1,-3.230310678E0
1.887594621E1,9.161818504E0,9.608678222E-1,-3.251846075E0
1.890094621E1,9.479017258E0,1.017099142E0,-2.688037157E0
1.892594621E1,9.408429146E0,1.606032610E0,-2.276172638E0
1.895094621E1,9.634700775E0,1.244566917E0,-2.631805897E0
1.897594621E1,9.390482903E0,2.186441720E-1,-2.825624466E0
1.900094621E1,9.008678436E0,2.485544533E-1,-2.879612446E0
1.902594621E1,8.971589088E0,5.802595019E-1,-2.939433098E0
1.905094621E1,9.148657799E0,2.630609274E-1,-2.634198666E0
1.907594621E1,9.502945900E0,4.664508700E-1,-2.604288340E0
1.910094621E1,9.234949112E0,3.827020824E-1,-2.372035027E0
1.912594621E1,8.882905006E0,6.951149702E-1,-2.633002281E0
1.915094621E1,9.146265030E0,1.114158034E0,-2.727518797E0
1.917594621E1,9.799954414E0,1.524676681E0,-2.326571465E0
1.920094621E1,9.655039787E0,1.647907019E0,-1.901546240E0
1.922594621E1,9.238538742E0,1.846660852E0,-2.194816589E0
1.925094621E1,9.145069122E0,1.733001828E0,-2.506033182E0
1.927594621E1,9.232556343E0,2.110020876E0,-2.576621294E0
1.930094621E1,9.498160362E0,2.177019835E0,-2.440230370E0
1.932594621E1,9.394072533E0,1.697109461E0,-2.355285168E0
1.935094621E1,9.368947983E0,1.355833173E0,-2.224726915E0
